"Identifier","Source String","Context","Translation"
"ChannelSetModal.publishedChannelsOnlyText","Only published channels are available for selection","
-- CONTEXT --
","Seules les chaînes publiées peuvent être sélectionnées"
"ChannelSetModal.removeText","Remove","
-- CONTEXT --
","Supprimer"
"ChannelSetModal.saveButton","Save and close","
-- CONTEXT --
","Enregistrer et fermer"
"ChannelSetModal.selectChannelsHeader","Select channels","
-- CONTEXT --
","Sélectionner les chaînes"
"ChannelSetModal.titleLabel","Collection name","
-- CONTEXT --
","Nom du recueil"
"ChannelSetModal.titleRequiredText","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"ChannelSetModal.token","Collection token","
-- CONTEXT --
","Jeton du recueil"
"ChannelSetModal.tokenPrompt","Copy this token into Kolibri to import this collection onto your device.","
-- CONTEXT --
","Pour pouvoir importer ce recueil sur votre appareil, copiez ce jeton dans Kolibri."
"ChannelSetModal.unsavedChangesHeader","Unsaved changes","
-- CONTEXT --
"," Modifications non enregistrées"
"ChannelSetModal.unsavedChangesText","You will lose any unsaved changes. Are you sure you want to exit?","
-- CONTEXT --
","Vous perdrez toutes les modifications non enregistrées. Êtes-vous sûr de vouloir quitter ?"
"ChannelSetModal.view","View-Only","
-- CONTEXT --
","Lecture seule"
"ChannelSharing.alreadyHasAccessError","User already has access to this channel","
-- CONTEXT --
","L'utilisateur a déjà accès à cette chaîne"
"ChannelSharing.alreadyInvitedError","User already invited","
-- CONTEXT --
","Utilisateur déjà invité"
"ChannelSharing.canEdit","Can edit","
-- CONTEXT --
","Peut modifier"
"ChannelSharing.canView","Can view","
-- CONTEXT --
","Peut visualiser"
"ChannelSharing.emailLabel","Email","
-- CONTEXT --
","E-mail"
"ChannelSharing.emailRequiredMessage","Email is required","
-- CONTEXT --
","L'adresse e-mail est obligatoire"
"ChannelSharing.invitationFailedError","Invitation failed to send. Please try again","
-- CONTEXT --
","Échec de l'envoi de l'invitation. Veuillez réessayer"
"ChannelSharing.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitation envoyée"
"ChannelSharing.inviteButton","Send invitation","
-- CONTEXT --
","Envoyer l'invitation"
"ChannelSharing.inviteSubheading","Invite collaborators","
-- CONTEXT --
","Inviter des collaborateurs"
"ChannelSharing.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Veuillez entrer une adresse e-mail valide"
"ChannelSharingTable.cancelButton","Cancel","
-- CONTEXT --
","Annuler"
"ChannelSharingTable.currentUserText","{first_name} {last_name} (you)","
-- CONTEXT --
","{first_name} {last_name} (vous)"
"ChannelSharingTable.deleteInvitation","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationConfirm","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationHeader","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationText","Are you sure you would like to delete the invitation for {email}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir supprimer l'invitation de {email} ?"
"ChannelSharingTable.editPermissionsGrantedMessage","Edit permissions granted","
-- CONTEXT --
","Droits de modification accordés"
"ChannelSharingTable.editorsSubheading","{count, plural,
 =1 {# user who can edit}
 other {# users who can edit}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# utilisateur avec droits de modification}
 other {# utilisateurs avec droits de modification}}"
"ChannelSharingTable.guestText","Guest","
-- CONTEXT --
","Invité"
"ChannelSharingTable.invitationDeletedMessage","Invitation deleted","
-- CONTEXT --
","Invitation supprimée"
"ChannelSharingTable.invitationFailedError","Invitation failed to resend. Please try again","
-- CONTEXT --
","Échec du renvoi de l'invitation. Veuillez réessayer"
"ChannelSharingTable.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitation envoyée"
"ChannelSharingTable.invitePendingText","Invite pending","
-- CONTEXT --
","Invitation en attente"
"ChannelSharingTable.makeEditor","Grant edit permissions","
-- CONTEXT --
","Accorder des droits de modification"
"ChannelSharingTable.makeEditorConfirm","Yes, grant permissions","
-- CONTEXT --
","Oui, accorder les droits"
"ChannelSharingTable.makeEditorHeader","Grant edit permissions","
-- CONTEXT --
","Accorder des droits de modification"
"ChannelSharingTable.makeEditorText","Are you sure you would like to grant edit permissions to {first_name} {last_name}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir accorder des droits de modification à {first_name} {last_name} ?"
"ChannelSharingTable.noUsersText","No users found","
-- CONTEXT --
","Aucun utilisateur trouvé"
"ChannelSharingTable.optionsDropdown","Options","
-- CONTEXT --
","Options"
"ChannelSharingTable.removeViewer","Revoke view permissions","
-- CONTEXT --
","Révoquer les droits de visualisation"
"ChannelSharingTable.removeViewerConfirm","Yes, revoke","
-- CONTEXT --
","Oui, révoquer"
"ChannelSharingTable.removeViewerHeader","Revoke view permissions","
-- CONTEXT --
","Révoquer les droits de visualisation"
"ChannelSharingTable.removeViewerText","Are you sure you would like to revoke view permissions for {first_name} {last_name}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir révoquer les droits de visualisation de {first_name} {last_name} ?"
"ChannelSharingTable.resendInvitation","Resend invitation","
-- CONTEXT --
","Renvoyer l'invitation"
"ChannelSharingTable.userRemovedMessage","User removed","
-- CONTEXT --
","Utilisateur supprimé"
"ChannelSharingTable.viewersSubheading","{count, plural,
 =1 {# user who can view}
 other {# users who can view}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# utilisateur avec droits de visualisation}
 other {# utilisateurs avec droits de visualisation}}"
"ChannelStar.star","Add to starred channels","
-- CONTEXT --
","Ajouter aux chaînes favorites"
"ChannelStar.starred","Added to starred channels","
-- CONTEXT --
","Ajoutée aux chaînes favorites"
"ChannelStar.unstar","Remove from starred channels","
-- CONTEXT --
","Supprimer des chaînes favorites"
"ChannelStar.unstarred","Removed from starred channels","
-- CONTEXT --
","Supprimée des chaînes favorites"
"ChannelThumbnail.cancel","Cancel","
-- CONTEXT --
","Annuler"
"ChannelThumbnail.crop","Crop","
-- CONTEXT --
","Rogner"
"ChannelThumbnail.croppingPrompt","Drag image to reframe","
-- CONTEXT --
","Faites glisser l'image pour la recadrer"
"ChannelThumbnail.defaultFilename","File","
-- CONTEXT --
","Fichier"
"ChannelThumbnail.noThumbnail","No thumbnail","
-- CONTEXT --
","Pas de vignette"
"ChannelThumbnail.remove","Remove","
-- CONTEXT --
","Supprimer"
"ChannelThumbnail.retryUpload","Retry upload","
-- CONTEXT --
","Réessayer le chargement"
"ChannelThumbnail.save","Save","
-- CONTEXT --
","Enregistrer"
"ChannelThumbnail.upload","Upload image","
-- CONTEXT --
","Téléverser une image"
"ChannelThumbnail.uploadFailed","Upload failed","
-- CONTEXT --
","Échec du chargement"
"ChannelThumbnail.uploadingThumbnail","Uploading","
-- CONTEXT --
","Chargement en cours"
"ChannelThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Zoom avant"
"ChannelThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Zoom arrière"
"ChannelTokenModal.close","Close","
-- CONTEXT --
","Fermer"
"ChannelTokenModal.copyTitle","Copy channel token","
-- CONTEXT --
","Copier le jeton de la chaîne"
"ChannelTokenModal.copyTokenInstructions","Paste this token into Kolibri to import this channel","
-- CONTEXT --
","Collez ce jeton dans Kolibri pour importer cette chaîne"
"Clipboard.backToClipboard","Clipboard","
-- CONTEXT --
","Presse-papier"
"Clipboard.close","Close","
-- CONTEXT --
","Fermer"
"Clipboard.copiedItemsToClipboard","Copied in clipboard","
-- CONTEXT --
","Copié dans le presse-papier"
"Clipboard.deleteSelectedButton","Delete","
-- CONTEXT --
","Supprimer"
"Clipboard.duplicateSelectedButton","Make a copy","
-- CONTEXT --
","Faire une copie"
"Clipboard.emptyDefaultText","Use the clipboard to copy resources and move them to other folders and channels","
-- CONTEXT --
","Utilisez le presse-papiers pour copier les ressources et les déplacer vers d'autres dossiers et chaînes"
"Clipboard.emptyDefaultTitle","No resources in your clipboard","
-- CONTEXT --
","Aucune ressource dans votre presse-papier"
"Clipboard.moveSelectedButton","Move","
-- CONTEXT --
","Déplacer"
"Clipboard.removedFromClipboard","Deleted from clipboard","
-- CONTEXT --
","Supprimé du presse-papier"
"Clipboard.selectAll","Select all","
-- CONTEXT --
","Tout sélectionner"
"CommonMetadataStrings.accessibility","Accessibility","
-- CONTEXT --
Allows the user to filter for all the resources with accessibility features for learners with disabilities.","Accessibilité"
"CommonMetadataStrings.algebra","Algebra","
-- CONTEXT --
A type of math category. See https://en.wikipedia.org/wiki/Algebra","Algèbre"
"CommonMetadataStrings.all","All","
-- CONTEXT --
A label for everything in the group of activities.","Tous"
"CommonMetadataStrings.allContent","Viewed in its entirety","
-- CONTEXT --
One of the completion criteria types. A resource with this criteria is considered complete when learners studied it all, for example they saw all pages of a document.","Vu en totalité"
"CommonMetadataStrings.allLevelsBasicSkills","All levels -- basic skills","
-- CONTEXT --
Refers to a type of educational level.","Tous les niveaux -- compétences de base"
"CommonMetadataStrings.allLevelsWorkSkills","All levels -- work skills","
-- CONTEXT --
Refers to a type of educational level.","Tous les niveaux -- compétences professionnelles"
"CommonMetadataStrings.altText","Includes alternative text descriptions for images","
-- CONTEXT --
Alternative text, or alt text, is a written substitute for an image. It is used to describe information being provided by an image, graph, or any other visual element on a web page. It provides information about the context and function of an image for people with varying degrees of visual and cognitive impairments. When a screen reader encounters an image, it will read aloud the alternative text.
https://www.med.unc.edu/webguide/accessibility/alt-text/","Comprend des descriptions de texte alternatives pour les images"
"CommonMetadataStrings.anthropology","Anthropology","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Anthropology","Anthropologie"
"CommonMetadataStrings.arithmetic","Arithmetic","
-- CONTEXT --
Math category type. See https://en.wikipedia.org/wiki/Arithmetic","Arithmétique"
"CommonMetadataStrings.arts","Arts","
-- CONTEXT --
Refers to a category group type. See https://en.wikipedia.org/wiki/The_arts","Arts"
"CommonMetadataStrings.astronomy","Astronomy","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Astronomy","Astronomie"
"CommonMetadataStrings.audioDescription","Includes audio descriptions","
-- CONTEXT --
Content has narration used to provide information surrounding key visual elements for the benefit of blind and visually impaired users.
https://en.wikipedia.org/wiki/Audio_description","Comprend des descriptions audio"
"CommonMetadataStrings.basicSkills","Basic skills","
-- CONTEXT --
Category type. Basic skills refer to learning resources focused on aspects like literacy, numeracy and digital literacy.","Compétences de base"
"CommonMetadataStrings.biology","Biology","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Biology","Biologie"
"CommonMetadataStrings.browseChannel","Browse channel","
-- CONTEXT --
Heading on page where a user can browse the content within a channel","Parcourir la chaîne"
"CommonMetadataStrings.calculus","Calculus","
-- CONTEXT --
Math category type. https://en.wikipedia.org/wiki/Calculus","Calcul infinitésimal"
"CommonMetadataStrings.captionsSubtitles","Includes captions or subtitles","
-- CONTEXT --
Accessibility filter to search for video and audio resources that have text captions for users who are deaf or hard of hearing.
https://www.w3.org/WAI/media/av/captions/","Comprend des légendes ou des sous-titres"
"CommonMetadataStrings.category","Category","
-- CONTEXT --
A title for the metadata that explains the subject matter of an activity","Catégorie"
"CommonMetadataStrings.chemistry","Chemistry","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Chemistry","Chimie"
"CommonMetadataStrings.civicEducation","Civic education","
-- CONTEXT --
Category type. Civic education is the study of the rights and obligations of citizens in society. See https://en.wikipedia.org/wiki/Civics","Éducation civique"
"CommonMetadataStrings.completeDuration","When time spent is equal to duration","
-- CONTEXT --
One of the completion criteria types. A resource with this criteria is considered complete when learners spent given time studying it.","Lorsque le temps passé est égal à la durée"
"CommonMetadataStrings.completion","Completion","CommonMetadataStrings.completion

-- CONTEXT --
A title for the metadata that explains when an activity is considered completed","Achèvement"
"CommonMetadataStrings.computerScience","Computer science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Computer_science","Informatique"
"CommonMetadataStrings.create","Create","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Créer"
"CommonMetadataStrings.currentEvents","Current events","
-- CONTEXT --
Category type. Could also be translated as 'News'. See https://en.wikipedia.org/wiki/News","Evènements en cours"
"CommonMetadataStrings.dailyLife","Daily life","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Everyday_life","Vie quotidienne"
"CommonMetadataStrings.dance","Dance","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Dance","Danse"
"CommonMetadataStrings.determinedByResource","Determined by the resource","
-- CONTEXT --
One of the completion criteria types. Typically used for embedded html5/h5p resources that contain their own completion criteria, for example reaching a score in an educational game.","Déterminé par la ressource"
"CommonMetadataStrings.digitalLiteracy","Digital literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Digital_literacy","Alphabétisation numérique"
"CommonMetadataStrings.diversity","Diversity","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Diversity_(politics)","Diversité"
"CommonMetadataStrings.drama","Drama","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Drama","Drame"
"CommonMetadataStrings.duration","Duration","
-- CONTEXT --
A title for the metadata that explains how long an activity will take","Durée"
"CommonMetadataStrings.earthScience","Earth science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Earth_science","Sciences de la Terre"
"CommonMetadataStrings.entrepreneurship","Entrepreneurship","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Entrepreneurship","Entreprenariat"
"CommonMetadataStrings.environment","Environment","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Environmental_studies","Environnement"
"CommonMetadataStrings.exactTime","Time to complete","
-- CONTEXT --
One of the completion criteria types. A subset of ""When time spent is equal to duration"". For example, for an audio resource with this criteria, learnes need to hear the whole length of audio for the resource to be considered complete.","Délai d'exécution"
"CommonMetadataStrings.explore","Explore","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Explorer"
"CommonMetadataStrings.financialLiteracy","Financial literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Financial_literacy","Éducation financière"
"CommonMetadataStrings.forBeginners","For beginners","
-- CONTEXT --
Filter option and a label for the resources in the Kolibri Library.","Pour les débutants"
"CommonMetadataStrings.forTeachers","For teachers","
-- CONTEXT --
Category type","Pour les enseignants"
"CommonMetadataStrings.geometry","Geometry","
-- CONTEXT --
Category type.","Géométrie"
"CommonMetadataStrings.goal","When goal is met","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria is considered complete when learners reached a given goal, for example 100% correct.","Lorsque l'objectif est atteint"
"CommonMetadataStrings.guides","Guides","
-- CONTEXT --
Category label in the Kolibri resources library; refers to any guide-type material for teacher professional development.","Guides"
"CommonMetadataStrings.highContrast","Includes high contrast text for learners with low vision","
-- CONTEXT --
Accessibility filter used to search for resources that have high contrast color themes for users with low vision ('display' refers to digital content, not the hardware like screens or monitors).
https://veroniiiica.com/2019/10/25/high-contrast-color-schemes-low-vision/","Comprend un texte fortement contrasté pour les apprenants malvoyants"
"CommonMetadataStrings.history","History","
-- CONTEXT --
Category type.","Histoire"
"CommonMetadataStrings.industryAndSectorSpecific","Industry and sector specific","
-- CONTEXT --
Subcategory type for technical and vocational training.","Secteur Industrie et autres"
"CommonMetadataStrings.languageLearning","Language learning","
-- CONTEXT --
Category type.","Apprentissage des langues"
"CommonMetadataStrings.learningActivity","Learning Activity","
-- CONTEXT --
A title for the category of education material interaction, i.e. watch, read, listen","Activité pédagogique"
"CommonMetadataStrings.learningSkills","Learning skills","
-- CONTEXT --
A category label and type of basic skill.
https://en.wikipedia.org/wiki/Study_skills","Compétences d'apprentissage"
"CommonMetadataStrings.lessonPlans","Lesson plans","
-- CONTEXT --
Category label in the Kolibri resources library; refers to lesson planning materials for teachers.","Plans de la leçon"
"CommonMetadataStrings.level","Level","
-- CONTEXT --
Refers to the educational learning level, such a preschool, primary, secondary, etc.","Niveau"
"CommonMetadataStrings.listen","Listen","
-- CONTEXT --
Resource and filter label for the type of learning activity with audio. Translate as a VERB","Écouter"
"CommonMetadataStrings.literacy","Literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literacy","Littératie"
"CommonMetadataStrings.literature","Literature","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literature","Littérature"
"CommonMetadataStrings.logicAndCriticalThinking","Logic and critical thinking","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Critical_thinking","Logique et pensée critique"
"CommonMetadataStrings.longActivity","Long activity","
-- CONTEXT --
Label with time estimation for learning activities that take more than 30 minutes.","Activité longue"
"CommonMetadataStrings.lowerPrimary","Lower primary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of primary school.","Primaire inférieur"
"CommonMetadataStrings.lowerSecondary","Lower secondary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of secondary school (high school).","Secondaire inférieur"
"CommonMetadataStrings.masteryMofN","Goal: {m} out of {n}","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria is considered complete when learners answered m questions out of n correctly.","Objectif : {m} sur {n}"
"CommonMetadataStrings.mathematics","Mathematics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mathematics","Mathématiques"
"CommonMetadataStrings.mechanicalEngineering","Mechanical engineering","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mechanical_engineering.","Ingénierie mécanique"
"CommonMetadataStrings.mediaLiteracy","Media literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Media_literacy","Littératie aux médias"
"CommonMetadataStrings.mentalHealth","Mental health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mental_health","Santé mentale"
"CommonMetadataStrings.music","Music","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Music","Musique"
"CommonMetadataStrings.needsInternet","Internet connection","
-- CONTEXT --
Refers to a filter for resources.","Connexion Internet"
"CommonMetadataStrings.needsMaterials","Other supplies","
-- CONTEXT --
Refers to a filter for resources.
","Autres fournitures"
"CommonMetadataStrings.numeracy","Numeracy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Numeracy","Numératie"
"CommonMetadataStrings.peers","Working with peers","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with other learners to be used.","Travailler avec des pairs"
"CommonMetadataStrings.physics","Physics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Physics.","Physique"
"CommonMetadataStrings.politicalScience","Political science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Political_science.","Science politique"
"CommonMetadataStrings.practice","Practice","
-- CONTEXT --
Resource and filter label for the type of learning activity with questions and answers. Translate as a VERB","S'entraîner"
"CommonMetadataStrings.practiceQuiz","Practice quiz","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria represents a quiz.","Quiz pratique"
"CommonMetadataStrings.preschool","Preschool","
-- CONTEXT --
Refers to a level of education offered to children before they begin compulsory education at primary school.

See https://en.wikipedia.org/wiki/Preschool","Maternelle"
"CommonMetadataStrings.professionalSkills","Professional skills","
-- CONTEXT --
Category type. Refers to skills that are related to a profession or a job.","Compétences professionnelles"
"CommonMetadataStrings.programming","Programming","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Computer_programming","Programmation"
"CommonMetadataStrings.publicHealth","Public health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Public_health.","Santé publique"
"CommonMetadataStrings.read","Read","
-- CONTEXT --
Resource and filter label for the type of learning activity with documents. Translate as a VERB","Lire"
"CommonMetadataStrings.readReference","Reference","
-- CONTEXT --
Label displayed for the 'Read' learning activity, used instead of the time duration information, to indicate a resource that may not need sequential reading from the beginning to the end. Similar concept as the 'reference' books in the traditional library, that the user just  'consults', and does not read from cover to cover.","Référence"
"CommonMetadataStrings.readingAndWriting","Reading and writing","
-- CONTEXT --
School subject category","Lire et écrire"
"CommonMetadataStrings.readingComprehension","Reading comprehension","
-- CONTEXT --
Category type.","Compréhension de texte"
"CommonMetadataStrings.reference","Reference material","
-- CONTEXT --
One of the completion criteria types. Progress made on a resource with this criteria is not tracked.","Document de référence"
"CommonMetadataStrings.reflect","Reflect","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Symétrie axiale"
"CommonMetadataStrings.school","School","
-- CONTEXT --
Category type.","École"
"CommonMetadataStrings.sciences","Sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Science","Sciences"
"CommonMetadataStrings.shortActivity","Short activity","
-- CONTEXT --
Label with time estimation for learning activities that take less than 30 minutes.","Activité courte"
"CommonMetadataStrings.signLanguage","Includes sign language captions","
-- CONTEXT --
https://en.wikipedia.org/wiki/Sign_language
https://en.wikipedia.org/wiki/List_of_sign_languages
Wherever communities of deaf people exist, sign languages have developed as useful means of communication, and they form the core of local Deaf cultures. Although signing is used primarily by the deaf and hard of hearing, it is also used by hearing individuals, such as those unable to physically speak, those who have trouble with spoken language due to a disability or condition (augmentative and alternative communication), or those with deaf family members, such as children of deaf adults. ","Interprétation dans la langue des signes disponible"
"CommonMetadataStrings.skillsTraining","Skills training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Compétences pour le monde du travail"
"CommonMetadataStrings.socialSciences","Social sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Social_science","Sciences sociales"
"CommonMetadataStrings.sociology","Sociology","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Sociology","Sociologie"
"CommonMetadataStrings.softwareTools","Other software tools","
-- CONTEXT --
Refers to a filter for resources that need additional software to be used.","Autres outils logiciels"
"CommonMetadataStrings.softwareToolsAndTraining","Software tools and training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Outils logiciels et formation"
"CommonMetadataStrings.specializedProfessionalTraining","Specialized professional training","
-- CONTEXT --
Level of education that refers to training for a profession (job).","Formation professionnelle spécialisée"
"CommonMetadataStrings.statistics","Statistics","
-- CONTEXT --
A math category. See https://en.wikipedia.org/wiki/Statistics","Statistiques"
"CommonMetadataStrings.taggedPdf","Tagged PDF","
-- CONTEXT --
A tagged PDF includes hidden accessibility markups (tags) that make the document accessible to those who use screen readers and other assistive technology (AT).

https://taggedpdf.com/what-is-a-tagged-pdf/","PDF balisé"
"CommonMetadataStrings.teacher","Working with a teacher","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with a teacher to be used.","Travailler avec un enseignant"
"CommonMetadataStrings.technicalAndVocationalTraining","Technical and vocational training","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/TVET_(Technical_and_Vocational_Education_and_Training)","Formation technique et professionnelle"
"CommonMetadataStrings.tertiary","Tertiary","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/Tertiary_education","Tertiaire"
"CommonMetadataStrings.toUseWithPaperAndPencil","Paper and pencil","
-- CONTEXT --
Refers to a filter for resources.
","Papier et crayon"
"CommonMetadataStrings.topicLabel","Folder","
-- CONTEXT --
A collection of resources and other subfolders within a channel. Nested folders allow a channel to be organized as a tree or hierarchy.","Dossier"
"CommonMetadataStrings.upperPrimary","Upper primary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of primary school.
","Enseignement primaire de cycle 3"
"CommonMetadataStrings.upperSecondary","Upper secondary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of secondary school.","Enseignement secondaire de cycle 4"
"CommonMetadataStrings.visualArt","Visual art","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Visual_arts","Arts visuels"
"CommonMetadataStrings.watch","Watch","
-- CONTEXT --
Resource and filter label for the type of learning activity with video. Translate as a VERB","Voir"
"CommonMetadataStrings.webDesign","Web design","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Web_design","Web design"
"CommonMetadataStrings.work","Work","
-- CONTEXT --
Top level category group that contains resources for acquisition of professional skills.","Professionnel"
"CommonMetadataStrings.writing","Writing","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Writing","Écriture"
"CommunityStandardsModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","Règles de la communauté"
"CommunityStandardsModal.coreValuesLink","Learn more about Learning Equality's core values","
-- CONTEXT --
","En savoir plus sur les valeurs fondamentales de Learning Equality"
"CommunityStandardsModal.description","Learning Equality is a nonprofit organization dedicated to enabling equitable access to quality educational experiences. Along with our statement of Core Values, these Community Standards are intended to foster a supportive and inclusive environment for our users.","
-- CONTEXT --
","Learning Equality est une organisation à but non lucratif qui se consacre à fournir un accès équitable à des expériences éducatives de qualité. En plus des Valeurs fondamentales que nous revendiquons, ces Normes communautaires visent à favoriser un environnement valorisant et inclusif pour nos utilisateurs."
"CommunityStandardsModal.libraryDescription","The Kolibri Library is both a grassroots and curated effort to provide a wide variety of materials for all learners and learning purposes. To help us achieve these goals, we invite you to use Kolibri Studio in ways that:","
-- CONTEXT --
","La bibliothèque Kolibri est une initiative tant populaire que raisonnée visant à fournir une grande variété de supports à tous les apprenants quels que soient leurs objectifs d'apprentissage. Pour nous aider à atteindre ces objectifs, nous vous invitons à utiliser Kolibri Studio dans le respect des principes suivants :"
"CommunityStandardsModal.libraryItem1","Model good practices in open sharing and respect copyright. Create an ethical sharing community by labeling licenses, making sure you know the appropriate licenses for what you upload, and ensuring that appropriate written permissions are documented if needed. Studio is primarily designed to host materials which are openly licensed or come with special permissions for re-distribution and reproduction.","
-- CONTEXT --
","Adopter les bonnes pratiques en matière de partage ouvert et de respect des droits d'auteur. Créez une communauté de partage fidèle à l'éthique en étiquetant les licences, en vous assurant de connaître les licences adaptées aux contenus téléversés, et en veillant si nécessaire à ce que les autorisations écrites appropriées soient documentées. Studio est principalement conçu pour héberger des supports sous licence ouverte ou objets d'autorisations spéciales de redistribution et de reproduction."
"CommunityStandardsModal.libraryItem2","Keep materials clear, organized, and usable. We welcome resources created at all levels of production! To help them reach as many learners as possible, we invite you to fully utilize all metadata fields and aim for quality in comprehensibility, legibility, or digitization such that the content is usable and understandable.","
-- CONTEXT --
","Veiller à ce que les supports soient bien définis, organisés et utilisables. Toutes ressources sont les bienvenues, quel que soit leur niveau de production ! Pour faire en sorte qu'elles atteignent le plus d'apprenants possible, nous vous invitons à utiliser pleinement tous les champs de métadonnées et à rechercher la qualité en matière d'intelligibilité, de lisibilité ou de numérisation, pour que le contenu soit utilisable et compréhensible."
"CommunityStandardsModal.libraryItem3","Respect the community. Avoid obscenity and vulgarity, beyond specific educational purposes they might serve in some contexts. Hate speech of any kind, or promotion of violence or discrimination, will never be tolerated.","
-- CONTEXT --
","Respecter la communauté. En dehors des objectifs pédagogiques spécifiques auxquels elles peuvent servir dans certains contextes, évitez toute obscénité ou vulgarité. Les discours de haine, peu importe leur nature, ou la promotion de la violence ou de la discrimination, ne seront jamais tolérés."
"CommunityStandardsModal.libraryItem4","Kolibri Studio is for educational purposes only. It is not intended to be used for non-educational purposes such as recruitment, indoctrination, advertisement, file sharing, or personal media hosting.","
-- CONTEXT --
","Kolibri Studio est voué à des fins pédagogiques uniquement. Il n'est pas destiné à être utilisé à des fins non pédagogiques telles que le recrutement, l'endoctrinement, la publicité, le partage de fichiers ou l'hébergement de médias personnels."
"CommunityStandardsModal.studioDescription","Kolibri Studio gives you access to the Kolibri Library, a growing library of educational materials, which we encourage you to use as your own. We built Kolibri Studio to help you prepare educational materials in a variety of ways, including but not limited to:","
-- CONTEXT --
","Kolibri Studio vous donne accès à la bibliothèque Kolibri, une collection de supports pédagogiques en plein essor que nous vous encourageons à utiliser comme la vôtre. Kolibri Studio a été créé pour vous aider à préparer des supports pédagogiques de différentes manières, parmi lesquelles :"
