"Identifier","Source String","Context","Translation"
"CommonMetadataStrings.environment","Environment","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Environmental_studies","Meio Ambiente"
"CommonMetadataStrings.exactTime","Time to complete","
-- CONTEXT --
One of the completion criteria types. A subset of ""When time spent is equal to duration"". For example, for an audio resource with this criteria, learnes need to hear the whole length of audio for the resource to be considered complete.","Tempo necessário para a conclusão do conteúdo"
"CommonMetadataStrings.explore","Explore","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Explorar"
"CommonMetadataStrings.financialLiteracy","Financial literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Financial_literacy","Educação Financeira"
"CommonMetadataStrings.forBeginners","For beginners","
-- CONTEXT --
Filter option and a label for the resources in the Kolibri Library.","Para iniciantes"
"CommonMetadataStrings.forTeachers","For teachers","
-- CONTEXT --
Category type","Para Educadores"
"CommonMetadataStrings.geometry","Geometry","
-- CONTEXT --
Category type.","Geometria"
"CommonMetadataStrings.goal","When goal is met","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria is considered complete when learners reached a given goal, for example 100% correct.","Quando o objetivo for alcançado"
"CommonMetadataStrings.guides","Guides","
-- CONTEXT --
Category label in the Kolibri resources library; refers to any guide-type material for teacher professional development.","Guias"
"CommonMetadataStrings.highContrast","Includes high contrast text for learners with low vision","
-- CONTEXT --
Accessibility filter used to search for resources that have high contrast color themes for users with low vision ('display' refers to digital content, not the hardware like screens or monitors).
https://veroniiiica.com/2019/10/25/high-contrast-color-schemes-low-vision/","Contém texto em alto contraste para alunos com baixa visão"
"CommonMetadataStrings.history","History","
-- CONTEXT --
Category type.","Histórico"
"CommonMetadataStrings.industryAndSectorSpecific","Industry and sector specific","
-- CONTEXT --
Subcategory type for technical and vocational training.","Específico a determinado setor ou indústria"
"CommonMetadataStrings.languageLearning","Language learning","
-- CONTEXT --
Category type.","Idiomas"
"CommonMetadataStrings.learningActivity","Learning Activity","
-- CONTEXT --
A title for the category of education material interaction, i.e. watch, read, listen","Atividades de aprendizagem"
"CommonMetadataStrings.learningSkills","Learning skills","
-- CONTEXT --
A category label and type of basic skill.
https://en.wikipedia.org/wiki/Study_skills","Competências de aprendizagem"
"CommonMetadataStrings.lessonPlans","Lesson plans","
-- CONTEXT --
Category label in the Kolibri resources library; refers to lesson planning materials for teachers.","Planos de aula"
"CommonMetadataStrings.level","Level","
-- CONTEXT --
Refers to the educational learning level, such a preschool, primary, secondary, etc.","Nível"
"CommonMetadataStrings.listen","Listen","
-- CONTEXT --
Resource and filter label for the type of learning activity with audio. Translate as a VERB","Ouvir"
"CommonMetadataStrings.literacy","Literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literacy","Alfabetização"
"CommonMetadataStrings.literature","Literature","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literature","Literatura"
"CommonMetadataStrings.logicAndCriticalThinking","Logic and critical thinking","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Critical_thinking","Lógica e pensamento crítico"
"CommonMetadataStrings.longActivity","Long activity","
-- CONTEXT --
Label with time estimation for learning activities that take more than 30 minutes.","Atividade longa"
"CommonMetadataStrings.lowerPrimary","Lower primary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of primary school.","Ensino Fundamental (1o - 5o)"
"CommonMetadataStrings.lowerSecondary","Lower secondary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of secondary school (high school).","Ensino Médio"
"CommonMetadataStrings.masteryMofN","Goal: {m} out of {n}","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria is considered complete when learners answered m questions out of n correctly.","Objetivo: {m} de {n}"
"CommonMetadataStrings.mathematics","Mathematics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mathematics","Matemática"
"CommonMetadataStrings.mechanicalEngineering","Mechanical engineering","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mechanical_engineering.","Engenharia mecânica"
"CommonMetadataStrings.mediaLiteracy","Media literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Media_literacy","Mídia e Comunicações"
"CommonMetadataStrings.mentalHealth","Mental health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mental_health","Saúde Mental"
"CommonMetadataStrings.music","Music","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Music","Música"
"CommonMetadataStrings.needsInternet","Internet connection","
-- CONTEXT --
Refers to a filter for resources.","Conexão à Internet"
"CommonMetadataStrings.needsMaterials","Other supplies","
-- CONTEXT --
Refers to a filter for resources.
","Outros materiais"
"CommonMetadataStrings.numeracy","Numeracy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Numeracy","Alfabtização numérica"
"CommonMetadataStrings.peers","Working with peers","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with other learners to be used.","Trabalhar em pares ou em grupo"
"CommonMetadataStrings.physics","Physics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Physics.","Física"
"CommonMetadataStrings.politicalScience","Political science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Political_science.","Ciências Políticas"
"CommonMetadataStrings.practice","Practice","
-- CONTEXT --
Resource and filter label for the type of learning activity with questions and answers. Translate as a VERB","Praticar"
"CommonMetadataStrings.practiceQuiz","Practice quiz","
-- CONTEXT --
One of the completion criteria types specific to exercises. An exercise with this criteria represents a quiz.","Teste prático"
"CommonMetadataStrings.preschool","Preschool","
-- CONTEXT --
Refers to a level of education offered to children before they begin compulsory education at primary school.

See https://en.wikipedia.org/wiki/Preschool","Pré-escola"
"CommonMetadataStrings.professionalSkills","Professional skills","
-- CONTEXT --
Category type. Refers to skills that are related to a profession or a job.","Competências profissionais"
"CommonMetadataStrings.programming","Programming","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Computer_programming","Programação"
"CommonMetadataStrings.publicHealth","Public health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Public_health.","Saúde pública"
"CommonMetadataStrings.read","Read","
-- CONTEXT --
Resource and filter label for the type of learning activity with documents. Translate as a VERB","Ler"
"CommonMetadataStrings.readReference","Reference","
-- CONTEXT --
Label displayed for the 'Read' learning activity, used instead of the time duration information, to indicate a resource that may not need sequential reading from the beginning to the end. Similar concept as the 'reference' books in the traditional library, that the user just  'consults', and does not read from cover to cover.","Lista de referências"
"CommonMetadataStrings.readingAndWriting","Reading and writing","
-- CONTEXT --
School subject category","Leitura e escrita"
"CommonMetadataStrings.readingComprehension","Reading comprehension","
-- CONTEXT --
Category type.","Compreensão de texto"
"CommonMetadataStrings.reference","Reference material","
-- CONTEXT --
One of the completion criteria types. Progress made on a resource with this criteria is not tracked.","Materiais de referência"
"CommonMetadataStrings.reflect","Reflect","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Refletir"
"CommonMetadataStrings.school","School","
-- CONTEXT --
Category type.","Escolar"
"CommonMetadataStrings.sciences","Sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Science","Ciências"
"CommonMetadataStrings.shortActivity","Short activity","
-- CONTEXT --
Label with time estimation for learning activities that take less than 30 minutes.","Atividade curta"
"CommonMetadataStrings.signLanguage","Includes sign language captions","
-- CONTEXT --
https://en.wikipedia.org/wiki/Sign_language
https://en.wikipedia.org/wiki/List_of_sign_languages
Wherever communities of deaf people exist, sign languages have developed as useful means of communication, and they form the core of local Deaf cultures. Although signing is used primarily by the deaf and hard of hearing, it is also used by hearing individuals, such as those unable to physically speak, those who have trouble with spoken language due to a disability or condition (augmentative and alternative communication), or those with deaf family members, such as children of deaf adults. ","Contém close captions na linguagem de sinais"
"CommonMetadataStrings.skillsTraining","Skills training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Treinamento de competências para o trabalho"
"CommonMetadataStrings.socialSciences","Social sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Social_science","Ciências Sociais"
"CommonMetadataStrings.sociology","Sociology","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Sociology","Sociologia"
"CommonMetadataStrings.softwareTools","Other software tools","
-- CONTEXT --
Refers to a filter for resources that need additional software to be used.","Outras ferramentas ou programas digitais"
"CommonMetadataStrings.softwareToolsAndTraining","Software tools and training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Ferramentas de software e treinamento"
"CommonMetadataStrings.specializedProfessionalTraining","Specialized professional training","
-- CONTEXT --
Level of education that refers to training for a profession (job).","Formação profissional especializada"
"CommonMetadataStrings.statistics","Statistics","
-- CONTEXT --
A math category. See https://en.wikipedia.org/wiki/Statistics","Estatísticas"
"CommonMetadataStrings.taggedPdf","Tagged PDF","
-- CONTEXT --
A tagged PDF includes hidden accessibility markups (tags) that make the document accessible to those who use screen readers and other assistive technology (AT).

https://taggedpdf.com/what-is-a-tagged-pdf/","PDF etiquetado"
"CommonMetadataStrings.teacher","Working with a teacher","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with a teacher to be used.","Da ajuda de um professor"
"CommonMetadataStrings.technicalAndVocationalTraining","Technical and vocational training","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/TVET_(Technical_and_Vocational_Education_and_Training)","Formação Técnica e Vocacional"
"CommonMetadataStrings.tertiary","Tertiary","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/Tertiary_education","Ensino Superior"
"CommonMetadataStrings.toUseWithPaperAndPencil","Paper and pencil","
-- CONTEXT --
Refers to a filter for resources.
","Papel e lápis"
"CommonMetadataStrings.topicLabel","Folder","
-- CONTEXT --
A collection of resources and other subfolders within a channel. Nested folders allow a channel to be organized as a tree or hierarchy.","Pasta"
"CommonMetadataStrings.upperPrimary","Upper primary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of primary school.
","Ensino Fundamental II (6o - 9o)"
"CommonMetadataStrings.upperSecondary","Upper secondary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of secondary school.","Ensino Médio"
"CommonMetadataStrings.visualArt","Visual art","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Visual_arts","Artes Visuais"
"CommonMetadataStrings.watch","Watch","
-- CONTEXT --
Resource and filter label for the type of learning activity with video. Translate as a VERB","Assistir"
"CommonMetadataStrings.webDesign","Web design","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Web_design","Desenho de Web"
"CommonMetadataStrings.work","Work","
-- CONTEXT --
Top level category group that contains resources for acquisition of professional skills.","Trabalho"
"CommonMetadataStrings.writing","Writing","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Writing","Escrita"
"CommunityStandardsModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","Normas comunitárias"
"CommunityStandardsModal.coreValuesLink","Learn more about Learning Equality's core values","
-- CONTEXT --
","Saiba mais sobre os valores fundamentais da Learning Equality"
"CommunityStandardsModal.description","Learning Equality is a nonprofit organization dedicated to enabling equitable access to quality educational experiences. Along with our statement of Core Values, these Community Standards are intended to foster a supportive and inclusive environment for our users.","
-- CONTEXT --
","A Learning Equality é uma organização sem fins lucrativos dedicada a possibilitar o acesso igualitário a experiências de educação de qualidade. Junto à nossa declaração de valores fundamentais, estas normas comunitárias pretendem promover um ambiente solidário e inclusivo para nossos usuários."
"CommunityStandardsModal.libraryDescription","The Kolibri Library is both a grassroots and curated effort to provide a wide variety of materials for all learners and learning purposes. To help us achieve these goals, we invite you to use Kolibri Studio in ways that:","
-- CONTEXT --
","A biblioteca do Kolibri é tanto um esforço curado como popular para fornecer uma ampla variedade de materiais para todos os estudantes e propósitos de aprendizagem. Para nos ajudar a atingir estes objetivos, te convidamos a usar o Kolibri Studio de forma que:"
"CommunityStandardsModal.libraryItem1","Model good practices in open sharing and respect copyright. Create an ethical sharing community by labeling licenses, making sure you know the appropriate licenses for what you upload, and ensuring that appropriate written permissions are documented if needed. Studio is primarily designed to host materials which are openly licensed or come with special permissions for re-distribution and reproduction.","
-- CONTEXT --
","Modele práticas recomendadas em compartilhamento aberto e respeite direitos autorais. Crie uma comunidade artificial de compartilhamento ao rotular licenças, certificando-se de que conheça as licenças apropriadas para o que envia, e garantindo que permissões escritas apropriadas sejam documentadas se necessário. O Studio é feito principalmente para hospedar materiais que possuem licença aberta ou vêm com permissões especiais para redistribuição e reprodução."
"CommunityStandardsModal.libraryItem2","Keep materials clear, organized, and usable. We welcome resources created at all levels of production! To help them reach as many learners as possible, we invite you to fully utilize all metadata fields and aim for quality in comprehensibility, legibility, or digitization such that the content is usable and understandable.","
-- CONTEXT --
","Mantenha os materiais claros, organizados e utilizáveis. Acolhemos conteúdos criados em todos os níveis de produção! Para ajudá-los a alcançar o máximo de estudantes possível, te convidamos a usar por completo todos os campos de metadados e visar a qualidade na inteligibilidade, legibilidade, ou digitalização, de forma que o conteúdo seja utilizável e compreensível."
"CommunityStandardsModal.libraryItem3","Respect the community. Avoid obscenity and vulgarity, beyond specific educational purposes they might serve in some contexts. Hate speech of any kind, or promotion of violence or discrimination, will never be tolerated.","
-- CONTEXT --
","Respeite a comunidade. Evite obscenidades e vulgaridades, com exceção de alguns contextos e por propósitos educacionais específicos em que podem ser úteis. Jamais serão tolerados discursos de ódio de qualquer tipo, bem como incitação à violência ou discriminação."
"CommunityStandardsModal.libraryItem4","Kolibri Studio is for educational purposes only. It is not intended to be used for non-educational purposes such as recruitment, indoctrination, advertisement, file sharing, or personal media hosting.","
-- CONTEXT --
","O Kolibri Studio é apenas para propósitos educacionais. Não foi feito para ser usado para propósitos não educacionais como recrutamento, doutrinamento, propaganda, compartilhamento de arquivos, ou hospedagem de mídias pessoais."
"CommunityStandardsModal.studioDescription","Kolibri Studio gives you access to the Kolibri Library, a growing library of educational materials, which we encourage you to use as your own. We built Kolibri Studio to help you prepare educational materials in a variety of ways, including but not limited to:","
-- CONTEXT --
","O Kolibri Studio te dá acesso à biblioteca do Kolibri, uma biblioteca crescente de materiais educacionais, a qual encorajamos que você use como se fosse sua. Construímos o Kolibri Studio para te ajudar a preparar materiais educacionais de diversas maneiras, incluindo, mas não se limitando a:"
"CommunityStandardsModal.studioItem1","Browsing. Selecting appropriate educational materials for your situation from the Kolibri Library, the listing of sources available on the public channels page in Kolibri Studio","
-- CONTEXT --
","Navegação. Selecionar materiais educacionais da biblioteca do Kolibri que sejam adequados à sua situação, a listagem disponível na página dos canais públicos no Kolibri Studio"
"CommunityStandardsModal.studioItem2","Curating. Reorganizing the materials in these channels by selecting, deleting, and reordering appropriate items","
-- CONTEXT --
","Curadoria. Reorganizar os materiais nestes canais ao selecionar, excluir, e reordenar itens apropriados"
"CommunityStandardsModal.studioItem3","Sharing. Creating and publishing new channels with what you find, either to share with your own implementations privately or to share with others on Kolibri Studio.","
-- CONTEXT --
","Compartilhamento. Criar e publicar novos canais com o que você encontrar, seja para compartilhar com as suas próprias implementações de forma privada ou compartilhar com outros no Kolibri Studio."
"CommunityStandardsModal.studioItem4","Modifying & Creating. Adding your own assessment exercises to any existing materials","
-- CONTEXT --
","Modificação e criação. Adicionar seus próprios exercícios avaliativos a qualquer material existente"
"CommunityStandardsModal.studioItem5","Hosting. Uploading your own materials (limited to materials you know are appropriately licensed to do so) from a local hard drive or other locations on the internet","
-- CONTEXT --
","Hospedagem. Enviar seus próprios materiais (limitado a materiais que você sabe serem licenciados de forma apropriada) para um disco rígido local ou outras localidades na internet"
"CompletionOptions.learnersCanMarkComplete","Allow learners to mark as complete","
-- CONTEXT --
","Permitir que os alunos marquem como 'concluído'"
"CompletionOptions.referenceHint","Progress will not be tracked on reference material unless learners mark it as complete","
-- CONTEXT --
","O progresso do aluno sobre um material de referência só será registrado se o aluno o marcar como 'concluído'"
"ConstantStrings.All Rights Reserved","All Rights Reserved","
-- CONTEXT --
","Todos os direitos reservados"
"ConstantStrings.All Rights Reserved_description","The All Rights Reserved License indicates that the copyright holder reserves, or holds for their own use, all the rights provided by copyright law under one specific copyright treaty.","
-- CONTEXT --
","A licença de Todos os Direitos Reservados indica que o detentor dos direitos autorais reserva-se, ou mantém para si o uso, de todos os direitos providos pela lei de direitos autorais sob um único acordo de direitos autorais."
"ConstantStrings.CC BY","CC BY","
-- CONTEXT --
","CC BY"
"ConstantStrings.CC BY-NC","CC BY-NC","
-- CONTEXT --
","CC BY-NC"
"ConstantStrings.CC BY-NC-ND","CC BY-NC-ND","
-- CONTEXT --
","CC BY-NC-ND"
"ConstantStrings.CC BY-NC-ND_description","The Attribution-NonCommercial-NoDerivs License is the most restrictive of our six main licenses, only allowing others to download your works and share them with others as long as they credit you, but they can't change them in any way or use them commercially.","
-- CONTEXT --
","A licença de Atribuição-NãoComercial-SemDerivações é a mais restritiva das nossas seis principais licenças, permitindo apenas que outros baixem seus trabalhos e os compartilhem com outros desde que te deem crédito, mas não podem alterá-los ou usá-los comercialmente."
"ConstantStrings.CC BY-NC-SA","CC BY-NC-SA","
-- CONTEXT --
","CC BY-NC-SA"
"ConstantStrings.CC BY-NC-SA_description","The Attribution-NonCommercial-ShareAlike License lets others remix, tweak, and build upon your work non-commercially, as long as they credit you and license their new creations under the identical terms.","
-- CONTEXT --
","A licença de Atribuição-NãoComercial-CompartilhaIgual permite que outros remixem, ajustem e se baseiem no seu trabalho não comercialmente, desde que te deem crédito e licenciem suas novas criações sob os mesmos termos."
"ConstantStrings.CC BY-NC_description","The Attribution-NonCommercial License lets others remix, tweak, and build upon your work non-commercially, and although their new works must also acknowledge you and be non-commercial, they don't have to license their derivative works on the same terms.","
-- CONTEXT --
","A licença de Atribuição-NãoComercial permite que outros remixem, ajustem e se baseiem no seu trabalho não comercialmente, e embora os seus novos trabalhos devam também te reconhecer e serem não comerciais, não precisam licenciar os seus trabalhos derivados sob os mesmos termos."
"ConstantStrings.CC BY-ND","CC BY-ND","
-- CONTEXT --
","CC BY-ND"
"ConstantStrings.CC BY-ND_description","The Attribution-NoDerivs License allows for redistribution, commercial and non-commercial, as long as it is passed along unchanged and in whole, with credit to you.","
-- CONTEXT --
","A licença de Atribuição-SemDerivações permite redistribuição, comercial ou não comercial, desde que seja feita sem modificações e por inteiro, com os créditos a você."
"ConstantStrings.CC BY-SA","CC BY-SA","
-- CONTEXT --
","CC BY-SA"
"ConstantStrings.CC BY-SA_description","The Attribution-ShareAlike License lets others remix, tweak, and build upon your work even for commercial purposes, as long as they credit you and license their new creations under the identical terms. This license is often compared to ""copyleft"" free and open source software licenses. All new works based on yours will carry the same license, so any derivatives will also allow commercial use. This is the license used by Wikipedia, and is recommended for materials that would benefit from incorporating content from Wikipedia and similarly licensed projects.","
-- CONTEXT --
","A licença de Atribuição-CompartilhaIgual permite que outros remixem, ajustem e se baseiem no seu trabalho, mesmo que por motivos comerciais, desde que te deem crédito e licenciem suas novas criações sob os mesmos termos. Essa licença é frequentemente comparada às de software livre, como as de ""copyleft"" e de código aberto. Todos os novos trabalhos baseados no seu terão a mesma licença, então quaisquer derivativos também permitirão o uso comercial. Essa é a licença usada pelo Wikipedia e é recomendada para materiais que se beneficiariam de incorporarem conteúdo do Wikipedia e de outros projetos similarmente licenciados."
"ConstantStrings.CC BY_description","The Attribution License lets others distribute, remix, tweak, and build upon your work, even commercially, as long as they credit you for the original creation. This is the most accommodating of licenses offered. Recommended for maximum dissemination and use of licensed materials.","
-- CONTEXT --
","A licença de Atribuição permite que outros distribuam, remixem, ajustem e se baseiem no seu trabalho, até comercialmente, desde que te deem crédito pela criação original. É o tipo de licença mais flexível oferecido. Recomendado para o máximo de divulgação e uso dos materiais licenciados."
"ConstantStrings.Public Domain","Public Domain","
-- CONTEXT --
","Domínio público"
"ConstantStrings.Public Domain_description","Public Domain work has been identified as being free of known restrictions under copyright law, including all related and neighboring rights.","
-- CONTEXT --
","Um trabalho de domínio público é identificado como livre das restrições correntes sob a lei de direitos autorais, incluindo todos os direitos relacionados e afins."
"ConstantStrings.Special Permissions","Special Permissions","
-- CONTEXT --
","Permissões especiais"
"ConstantStrings.Special Permissions_description","Special Permissions is a custom license to use when the current licenses do not apply to the content. The owner of this license is responsible for creating a description of what this license entails.","
-- CONTEXT --
","A licença personalizada de Permissões Especiais é usada quando as licenças atuais não se aplicarem ao conteúdo. O detentor dessa licença é responsável por criar a descrição do que ela pressupõe."
"ConstantStrings.audio","Audio","
-- CONTEXT --
","Áudio"
"ConstantStrings.audio_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.bookmark","Starred","
-- CONTEXT --
","Favoritos"
"ConstantStrings.coach","Coaches","
-- CONTEXT --
","Professores"
"ConstantStrings.do_all","Goal: 100% correct","
-- CONTEXT --
","Objetivo: 100% correto"
"ConstantStrings.do_all_description","Learner must answer all questions in the exercise correctly (not recommended for long exercises)","
-- CONTEXT --
","Estudantes devem responder corretamente a todas as perguntas no exercício (não recomendado para exercícios longos)"
"ConstantStrings.document","Document","
-- CONTEXT --
","Documento"
"ConstantStrings.document_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.edit","My channels","
-- CONTEXT --
","Meus canais"
"ConstantStrings.epub","EPub document","
-- CONTEXT --
","Documento EPUB"
"ConstantStrings.exercise","Exercise","
-- CONTEXT --
","Exercício"
"ConstantStrings.exercise_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.firstCopy","Copy of {title}","
-- CONTEXT --
","Cópia de {title}"
"ConstantStrings.gif","GIF image","
-- CONTEXT --
","Imagem GIF"
"ConstantStrings.h5p","H5P App","
-- CONTEXT --
","Aplicativo H5P"
"ConstantStrings.high_res_video","High resolution","
-- CONTEXT --
","Alta resolução"
"ConstantStrings.html5","HTML5 App","
-- CONTEXT --
","Aplicativo HTML5"
"ConstantStrings.html5_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.html5_zip","HTML5 zip","
-- CONTEXT --
","Zip HTML5"
"ConstantStrings.input_question","Numeric input","
-- CONTEXT --
","Entrada numérica"
"ConstantStrings.jpeg","JPEG image","
-- CONTEXT --
","Imagem JPEG"
"ConstantStrings.jpg","JPG image","
-- CONTEXT --
","Imagem JPG"
"ConstantStrings.json","JSON","
-- CONTEXT --
","JSON"
"ConstantStrings.learner","Anyone","
-- CONTEXT --
","Qualquer um"
"ConstantStrings.low_res_video","Low resolution","
-- CONTEXT --
","Baixa resolução"
"ConstantStrings.m_of_n","M of N...","
-- CONTEXT --
","M de N..."
"ConstantStrings.m_of_n_description","Learner must answer M questions correctly from the last N answered questions. For example, ‘3 of 5’ means learners must answer 3 questions correctly out of the 5 most recently answered.","
-- CONTEXT --
","Estudantes precisam responder corretamente M perguntas das últimas N respondidas. Por exemplo, '3 de 5' significa que estudantes precisam responder corretamente 3 perguntas das 5 mais recentes."
"ConstantStrings.mp3","MP3 audio","
-- CONTEXT --
","Áudio MP3"
"ConstantStrings.mp4","MP4 video","
-- CONTEXT --
","Vídeo MP4"
"ConstantStrings.multiple_selection","Multiple choice","
-- CONTEXT --
","Múltipla escolha"
"ConstantStrings.nthCopy","Copy {n, number, integer} of {title}","
-- CONTEXT --
","Copiar {n, number, integer} de {title}"
"ConstantStrings.num_correct_in_a_row_10","Goal: 10 in a row","
-- CONTEXT --
","Objetivo: 10 acertos seguidos"
"ConstantStrings.num_correct_in_a_row_10_description","Learner must answer 10 questions in a row correctly","
-- CONTEXT --
","Estudantes devem responder corretamente a 10 perguntas seguidas"
"ConstantStrings.num_correct_in_a_row_2","Goal: 2 in a row","
-- CONTEXT --
","Objetivo: 2 acertos seguidos"
"ConstantStrings.num_correct_in_a_row_2_description","Learner must answer 2 questions in a row correctly","
-- CONTEXT --
","Estudantes devem responder corretamente a 2 perguntas seguidas"
"ConstantStrings.num_correct_in_a_row_3","Goal: 3 in a row","
-- CONTEXT --
","Objetivo: 3 acertos seguidos"
"ConstantStrings.num_correct_in_a_row_3_description","Learner must answer 3 questions in a row correctly","
-- CONTEXT --
","Estudantes devem responder corretamente a 3 perguntas seguidas"
"ConstantStrings.num_correct_in_a_row_5","Goal: 5 in a row","
-- CONTEXT --
","Objetivo: 5 acertos seguidos"
"ConstantStrings.num_correct_in_a_row_5_description","Learner must answer 5 questions in a row correctly","
-- CONTEXT --
","Estudantes devem responder corretamente a 5 perguntas seguidas"
"ConstantStrings.pdf","PDF document","
-- CONTEXT --
","Documento PDF"
"ConstantStrings.perseus","Perseus Exercise","
-- CONTEXT --
","Exercício Perseus"
"ConstantStrings.perseus_question","Khan Academy question","
-- CONTEXT --
","Pergunta da Khan Academy"
"ConstantStrings.png","PNG image","
-- CONTEXT --
","Imagem PNG"
"ConstantStrings.public","Content library","
-- CONTEXT --
","Biblioteca de conteúdo"
"ConstantStrings.single_selection","Single choice","
-- CONTEXT --
","Única escolha"
"ConstantStrings.slideshow","Slideshow","
-- CONTEXT --
","Apresentação"
"ConstantStrings.svg","SVG image","
-- CONTEXT --
","Imagem SVG"
"ConstantStrings.topic","Folder","
-- CONTEXT --
","Pasta"
"ConstantStrings.topic_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.true_false","True/False","
-- CONTEXT --
","Verdadeiro/Falso"
"ConstantStrings.unknown_question","Unknown question type","
-- CONTEXT --
","Tipo de pergunta desconhecido"
"ConstantStrings.video","Video","
-- CONTEXT --
","Vídeo"
"ConstantStrings.video_subtitle","Captions","
-- CONTEXT --
","Legendas"
"ConstantStrings.video_thumbnail","Thumbnail","
-- CONTEXT --
","Miniatura"
"ConstantStrings.view","View-only","
-- CONTEXT --
","Para visualizar"
"ConstantStrings.vtt","VTT caption","
-- CONTEXT --
","Legenda VTT"
"ConstantStrings.webm","WEBM video","
-- CONTEXT --
","Vídeo WEBM "
"ConstantStrings.zim","ZIM","ConstantStrings.zim

-- CONTEXT --
Refers to ZIM file format: https://en.wikipedia.org/wiki/ZIM_(file_format)","ZIM"
"ConstantStrings.zip","HTML5 zip","
-- CONTEXT --
","Zip HTML5"
"ContentDefaults.aggregator","Aggregator","
-- CONTEXT --
","Agregador"
"ContentDefaults.author","Author","
-- CONTEXT --
","Autor"
"ContentDefaults.copyrightHolder","Copyright holder","
-- CONTEXT --
","Detentor dos direitos autorais"
"ContentDefaults.defaultsSubTitle","New resources will be automatically given these values","
-- CONTEXT --
","Estes valores serão automaticamente atribuídos aos novos conteúdos"
"ContentDefaults.defaultsTitle","Default copyright settings for new resources (optional)","
-- CONTEXT --
","Configuração padrão dos direitos autorais para novos conteúdos (opcional)"
"ContentDefaults.documents","Documents","
-- CONTEXT --
","Documentos"
"ContentDefaults.html5","HTML5 apps","
-- CONTEXT --
","Aplicativos HTML5"
"ContentDefaults.license","License","
-- CONTEXT --
","Licença"
"ContentDefaults.licenseDescription","License description","
-- CONTEXT --
","Descrição da licença"
"ContentDefaults.noLicense","No license selected","
-- CONTEXT --
","Nenhuma licença selecionada"
"ContentDefaults.provider","Provider","
-- CONTEXT --
","Provedor"
"ContentDefaults.thumbnailsTitle","Automatically generate thumbnails for the following resource types","
-- CONTEXT --
","Gerar automaticamente miniaturas para os seguintes tipos de conteúdo"
"ContentDefaults.videos","Videos","
-- CONTEXT --
","Vídeos"
"ContentNodeChangedIcon.containsNew","Contains unpublished resources","
-- CONTEXT --
","Contém conteúdos não publicados"
"ContentNodeChangedIcon.containsNewAndUpdated","Contains unpublished resources and changes","
-- CONTEXT --
","Contém alterações e conteúdos não publicados"
"ContentNodeChangedIcon.containsUpdated","Contains unpublished changes","
-- CONTEXT --
","Contém alterações não publicadas"
"ContentNodeChangedIcon.isNewResource","Unpublished","
-- CONTEXT --
","Não publicado"
"ContentNodeChangedIcon.isNewTopic","Unpublished folder","
-- CONTEXT --
","Pasta não publicada"
