"Identifier","Source String","Context","Translation"
"ChannelSharingTable.invitePendingText","Invite pending","
-- CONTEXT --
","Invitación pendiente"
"ChannelSharingTable.makeEditor","Grant edit permissions","
-- CONTEXT --
","Conceder permisos de edición"
"ChannelSharingTable.makeEditorConfirm","Yes, grant permissions","
-- CONTEXT --
","Sí, conceder permisos"
"ChannelSharingTable.makeEditorHeader","Grant edit permissions","
-- CONTEXT --
","Conceder permisos de edición"
"ChannelSharingTable.makeEditorText","Are you sure you would like to grant edit permissions to {first_name} {last_name}?","
-- CONTEXT --
","Por favor, confirme de que desea conceder los permisos de edición a {first_name} {last_name}"
"ChannelSharingTable.noUsersText","No users found","
-- CONTEXT --
","No se han encontrado usuarios"
"ChannelSharingTable.optionsDropdown","Options","
-- CONTEXT --
","Opciones"
"ChannelSharingTable.removeViewer","Revoke view permissions","
-- CONTEXT --
","Revocar permisos de vista"
"ChannelSharingTable.removeViewerConfirm","Yes, revoke","
-- CONTEXT --
","Si, revocar"
"ChannelSharingTable.removeViewerHeader","Revoke view permissions","
-- CONTEXT --
","Revocar permisos de vista"
"ChannelSharingTable.removeViewerText","Are you sure you would like to revoke view permissions for {first_name} {last_name}?","
-- CONTEXT --
","Por favor, confirme de que desea anular los permisos de vista para {first_name} {last_name}"
"ChannelSharingTable.resendInvitation","Resend invitation","
-- CONTEXT --
","Reenviar la invitación"
"ChannelSharingTable.userRemovedMessage","User removed","
-- CONTEXT --
","Usuario eliminado"
"ChannelSharingTable.viewersSubheading","{count, plural,
 =1 {# user who can view}
 other {# users who can view}}","
-- CONTEXT --
","{count, plural,
 =1 {# usuario que puede ver}
 other {# usuarios que pueden ver}}"
"ChannelStar.star","Add to starred channels","
-- CONTEXT --
","Añadir a canales favoritos"
"ChannelStar.unstar","Remove from starred channels","
-- CONTEXT --
","Quitar de los canales favoritos"
"ChannelThumbnail.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ChannelThumbnail.crop","Crop","
-- CONTEXT --
","Recortar"
"ChannelThumbnail.remove","Remove","
-- CONTEXT --
","Eliminar"
"ChannelThumbnail.save","Save","
-- CONTEXT --
","Guardar"
"ChannelThumbnail.upload","Upload image","
-- CONTEXT --
","Subir imagen"
"ChannelThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Aumentar tamaño"
"ChannelThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Reducir tamaño"
"ChannelTokenModal.close","Close","
-- CONTEXT --
","Cerrar"
"ChannelTokenModal.copyTitle","Copy channel token","
-- CONTEXT --
","Copiar el token del canal"
"ChannelTokenModal.copyTokenInstructions","Paste this token into Kolibri to import this channel","
-- CONTEXT --
","Pege este token en Kolibri para importar este canal"
"Clipboard.backToClipboard","Clipboard","
-- CONTEXT --
","Portapapeles"
"Clipboard.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"Clipboard.close","Close","
-- CONTEXT --
","Cerrar"
"Clipboard.copiedItemsToClipboard","Copied in clipboard","
-- CONTEXT --
","Copiado al portapapeles"
"Clipboard.creatingClipboardCopies","Copying in clipboard...","
-- CONTEXT --
","Copiando a portapapeles..."
"Clipboard.deleteSelectedButton","Delete","
-- CONTEXT --
","Eliminar"
"Clipboard.duplicateSelectedButton","Make a copy","
-- CONTEXT --
","Hacer una copia"
"Clipboard.emptyDefaultText","Use the clipboard to copy resources and move them to other topics and channels","
-- CONTEXT --
","Use el portapapeles para copiar recursos y moverlos a otros temas y canales"
"Clipboard.emptyDefaultTitle","No resources in your clipboard","
-- CONTEXT --
","No hay recursos en el portapapeles"
"Clipboard.moveSelectedButton","Move","
-- CONTEXT --
","Mover"
"Clipboard.removedFromClipboard","Deleted from clipboard","
-- CONTEXT --
","Eliminado del portapapeles"
"Clipboard.removingItems","Deleting from clipboard...","
-- CONTEXT --
","Eliminando del portapapeles..."
"Clipboard.selectAll","Select all","
-- CONTEXT --
","Seleccionar todo"
"Clipboard.undo","Undo","
-- CONTEXT --
","Deshacer"
"CommunityStandardsModal.coreValuesLink","Learn more about Learning Equality's core values","
-- CONTEXT --
","Aprenda más sobre los valores fundamentales de Learning Equality"
"CommunityStandardsModal.description","Learning Equality is a nonprofit organization dedicated to enabling equitable access to quality educational experiences. Along with our statement of Core Values, these Community Standards are intended to foster a supportive and inclusive environment for our users.","
-- CONTEXT --
","Learning Equality es una organización sin fines de lucro dedicada a facilitar un acceso equitativo a experiencias educativas de calidad. Junto con nuestra declaración de valores fundamentales, estas Normas Comunitarias pretenden fomentar un entorno de apoyo e inclusivo para nuestros usuarios."
"CommunityStandardsModal.libraryDescription","The Kolibri Library is both a grassroots and curated effort to provide a wide variety of materials for all learners and learning purposes. To help us achieve these goals, we invite you to use Kolibri Studio in ways that:","
-- CONTEXT --
","La Biblioteca Kolibri es igualmente un esfuerzo popular como curado para proporcionar una amplia variedad de materiales para todos los estudiantes y todos los propósitos de aprendizaje. Para ayudarnos a lograr estos objetivos, le invitamos a utilizar Kolibri Studio de maneras que:"
"CommunityStandardsModal.libraryItem1","Model good practices in open sharing and respect copyright. Create an ethical sharing community by labeling licenses, making sure you know the appropriate licenses for what you upload, and ensuring that appropriate written permissions are documented if needed. Studio is primarily designed to host materials which are openly licensed or come with special permissions for re-distribution and reproduction.","
-- CONTEXT --
","Modele buenas prácticas para compartir y respetar los derechos de autor. Cree una comunidad ética para compartir etiquetando licencias, asegurándose de conocer las licencias apropiadas para lo que sube, y asegurándose de que los permisos escritos apropiados estén documentados si es necesario. Kolibri Studio está diseñado principalmente para alojar materiales con licencia abierta o con permisos especiales para redistribución y reproducción."
"CommunityStandardsModal.libraryItem2","Keep materials clear, organized, and usable. We welcome resources created at all levels of production! To help them reach as many learners as possible, we invite you to fully utilize all metadata fields and aim for quality in comprehensibility, legibility, or digitization such that the content is usable and understandable.","
-- CONTEXT --
","Mantenga los materiales claros, organizados y utilizables. Acogemos con satisfacción los recursos creados en todos los niveles de producción. Para ayudar a que lleguen al mayor número posible de estudiantes, le invitamos a que utilice todos los campos de metadatos y busque la calidad en sostenibilidad, la legibilidad, o la digitalización para que el contenido sea utilizable y comprensible."
"CommunityStandardsModal.libraryItem3","Respect the community. Avoid obscenity and vulgarity, beyond specific educational purposes they might serve in some contexts. Hate speech of any kind, or promotion of violence or discrimination, will never be tolerated.","
-- CONTEXT --
","Respete a la comunidad, evite la oscuridad y la vulgaridad, más allá de los propósitos educativos específicos que podrían servir en algunos contextos. Nunca se tolerará el discurso de odio de ningún tipo, o la promoción de la violencia o la discriminación."
"CommunityStandardsModal.libraryItem4","Kolibri Studio is for educational purposes only. It is not intended to be used for non-educational purposes such as recruitment, indoctrination, advertisement, file sharing, or personal media hosting.","
-- CONTEXT --
","Kolibri Studio es sólo para propósitos educativos. No está destinado a ser utilizado para fines no educativos como reclutamiento, adoctrinamiento, publicidad, intercambio de archivos o alojamiento personal de medios."
"CommunityStandardsModal.studioDescription","Kolibri Studio gives you access to the Kolibri Library, a growing library of educational materials, which we encourage you to use as your own. We built Kolibri Studio to help you prepare educational materials in a variety of ways, including but not limited to:","
-- CONTEXT --
","Kolibri Studio le da acceso a la Biblioteca Kolibri, una biblioteca creciente de materiales educativos, que le animamos a utilizar como propio. Construimos Kolibri Studio para ayudarle a preparar materiales educativos de diversas maneras, incluyendo, pero no limitándole a:"
"CommunityStandardsModal.studioItem1","Browsing. Selecting appropriate educational materials for your situation from the Kolibri Library, the listing of sources available on the public channels page in Kolibri Studio","
-- CONTEXT --
","Navegar. Seleccionando los materiales educativos en la Biblioteca Kolibri apropiados para su situación, la lista de fuentes disponibles en la página de canales públicos en el Kolibri Studio"
"CommunityStandardsModal.studioItem2","Curating. Reorganizing the materials in these channels by selecting, deleting, and reordering appropriate items","
-- CONTEXT --
","Curar contenidos. Reorganizar los materiales en estos canales seleccionando, eliminando y reordenando los elementos apropiados"
"CommunityStandardsModal.studioItem3","Sharing. Creating and publishing new channels with what you find, either to share with your own implementations privately or to share with others on Kolibri Studio.","
-- CONTEXT --
","Compartir. Crear y publicar nuevos canales con lo que encuentra, ya sea para compartir con sus propias implementaciones de forma privada o para compartir con otros en Kolibri Studio."
"CommunityStandardsModal.studioItem4","Modifying & Creating. Adding your own assessment exercises to any existing materials","
-- CONTEXT --
","Modificar y crear. Añadiendo sus propios ejercicios de evaluación a cualquier material existente"
"CommunityStandardsModal.studioItem5","Hosting. Uploading your own materials (limited to materials you know are appropriately licensed to do so) from a local hard drive or other locations on the internet","
-- CONTEXT --
","Alojar. Subir sus propios materiales (limitado a materiales que usted sabe tienen la licencia adecuada para hacerlo) desde un disco duro local u otras ubicaciones en Internet"
"ContentDefaults.aggregator","Aggregator","
-- CONTEXT --
","Agregador"
"ContentDefaults.author","Author","
-- CONTEXT --
","Autor"
"ContentDefaults.copyrightHolder","Copyright holder","
-- CONTEXT --
","Titular de derechos de autor"
"ContentDefaults.defaultsSubTitle","New resources will be automatically given these values","
-- CONTEXT --
","Los nuevos recursos tendrán estos valores por defecto"
"ContentDefaults.defaultsTitle","Default copyright settings for new resources (optional)","
-- CONTEXT --
","Configuración por defecto de propriedad intelectual para los nuevos recursos (opcional)"
"ContentDefaults.documents","Documents","
-- CONTEXT --
","Documentos"
"ContentDefaults.html5","HTML5 apps","
-- CONTEXT --
","Aplicaciones HTML5"
"ContentDefaults.license","License","
-- CONTEXT --
","Licencia"
"ContentDefaults.licenseDescription","License description","
-- CONTEXT --
","Descripción de la licencia"
"ContentDefaults.noLicense","No license selected","
-- CONTEXT --
","Ninguna licencia especificada"
"ContentDefaults.provider","Provider","
-- CONTEXT --
","Proveedor"
"ContentDefaults.thumbnailsTitle","Automatically generate thumbnails for the following resource types","
-- CONTEXT --
","Genera automáticamente miniaturas para los siguientes tipos de recursos"
"ContentDefaults.videos","Videos","
-- CONTEXT --
","Vídeos"
"ContentNodeChangedIcon.containsNew","Contains new resources","
-- CONTEXT --
","Contiene nuevos recursos"
"ContentNodeChangedIcon.containsNewAndUpdated","Contains new and updated resources","
-- CONTEXT --
","Contiene recursos nuevos y actualizados"
"ContentNodeChangedIcon.containsUpdated","Contains updated resources","
-- CONTEXT --
","Contiene recursos actualizados"
"ContentNodeChangedIcon.isNewResource","New","
-- CONTEXT --
","Nuevo"
"ContentNodeChangedIcon.isNewTopic","New topic","
-- CONTEXT --
","Nuevo tema"
"ContentNodeChangedIcon.isUpdatedResource","Updated","
-- CONTEXT --
","Actualizado"
"ContentNodeChangedIcon.isUpdatedTopic","Updated topic","
-- CONTEXT --
","Tema actualizado"
"ContentNodeEditListItem.optionsTooltip","Options","
-- CONTEXT --
","Opciones"
"ContentNodeIcon.audio","Audio","
-- CONTEXT --
","Audio"
"ContentNodeIcon.document","Document","
-- CONTEXT --
","Documento"
"ContentNodeIcon.exercise","Exercise","
-- CONTEXT --
","Ejercicio"
"ContentNodeIcon.html5","HTML5 App","
-- CONTEXT --
","Aplicaciones HTML5"
"ContentNodeIcon.slideshow","Slideshow","
-- CONTEXT --
","Presentación"
"ContentNodeIcon.topic","Topic","
-- CONTEXT --
","Tema"
"ContentNodeIcon.unsupported","Unsupported","
-- CONTEXT --
","No soportado"
"ContentNodeIcon.video","Video","
-- CONTEXT --
","Vídeo"
"ContentNodeListItem.coachTooltip","Resource for coaches","
-- CONTEXT --
","Recurso para tutores"
"ContentNodeListItem.copyingTask","Copying","
-- CONTEXT --
","Copiando"
"ContentNodeListItem.hasCoachTooltip","{value, number, integer} {value, plural, one {resource for coaches} other {resources for coaches}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {recurso para tutores} other {recursos para tutores}}"
"ContentNodeListItem.openTopic","Open topic","
-- CONTEXT --
","Abrir tema"
"ContentNodeListItem.questions","{value, number, integer} {value, plural, one {question} other {questions}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {pregunta} other {preguntas}}"
"ContentNodeListItem.resources","{value, number, integer} {value, plural, one {resource} other {resources}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {recurso} other {recursos}}"
"ContentNodeOptions.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ContentNodeOptions.copiedSnackbar","Copy operation complete","
-- CONTEXT --
","Operación de copiar finalizada"
"ContentNodeOptions.copiedToClipboardSnackbar","Copied to clipboard","
-- CONTEXT --
","Copiado a portapapeles"
"ContentNodeOptions.copyToClipboard","Copy to clipboard","
-- CONTEXT --
","Copiar a portapapeles"
"ContentNodeOptions.creatingClipboardCopies","Copying to clipboard...","
-- CONTEXT --
","Copiando al portapapeles..."
"ContentNodeOptions.creatingCopies","Copying...","
-- CONTEXT --
","Copiando..."
"ContentNodeOptions.editDetails","Edit details","
-- CONTEXT --
","Editar detalles"
"ContentNodeOptions.editTopicDetails","Edit topic details","
-- CONTEXT --
","Editar detalles del tema"
"ContentNodeOptions.makeACopy","Make a copy","
-- CONTEXT --
","Hacer una copia"
"ContentNodeOptions.move","Move","
-- CONTEXT --
","Mover"
"ContentNodeOptions.newSubtopic","New topic","
-- CONTEXT --
","Nuevo tema"
"ContentNodeOptions.remove","Remove","
-- CONTEXT --
","Eliminar"
"ContentNodeOptions.removedItems","Sent to trash","
-- CONTEXT --
","Enviado a la papelera"
"ContentNodeOptions.topicDefaultTitle","{title} topic","
-- CONTEXT --
","{title} tema"
"ContentNodeOptions.undo","Undo","
-- CONTEXT --
","Deshacer"
"ContentNodeOptions.viewDetails","View details","
-- CONTEXT --
","Ver detalles"
"ContentNodeStrings.untitled","Untitled","
-- CONTEXT --
","Sin título"
"ContentNodeThumbnail.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ContentNodeThumbnail.crop","Crop","
-- CONTEXT --
","Recortar"
"ContentNodeThumbnail.croppingPrompt","Drag image to reframe","
-- CONTEXT --
","Arrastra la imagen para colocar"
"ContentNodeThumbnail.defaultFilename","File","
-- CONTEXT --
","Archivo"
"ContentNodeThumbnail.generate","Generate from file","
-- CONTEXT --
","Generar desde archivo"
"ContentNodeThumbnail.generatingThumbnail","Generating from file","
-- CONTEXT --
","Generando desde archivo"
"ContentNodeThumbnail.noThumbnail","No thumbnail","
-- CONTEXT --
","No hay miniaturas."
"ContentNodeThumbnail.remove","Remove","
-- CONTEXT --
","Eliminar"
"ContentNodeThumbnail.save","Save","
-- CONTEXT --
","Guardar"
"ContentNodeThumbnail.upload","Upload image","
-- CONTEXT --
","Subir imagen"
"ContentNodeThumbnail.uploadingThumbnail","Uploading","
-- CONTEXT --
","Cargando"
"ContentNodeThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Aumentar tamaño"
"ContentNodeThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Reducir tamaño"
"ContentNodeValidator.allIncompleteDescendantsText","{count, plural, one {{count, number, integer} resource is incomplete and cannot be published} other {All {count, number, integer} resources are incomplete and cannot be published}}","
-- CONTEXT --
","{count, plural, one {{count, number, integer} el recurso está incompleto y no puede ser publicado} other {todos {count, number, integer} recursos están incompletos y no pueden ser publicados}}"
"ContentNodeValidator.incompleteDescendantsText","{count, number, integer} {count, plural, one {resource is incomplete} other {resources are incomplete}}","
-- CONTEXT --
","{count, number, integer} {count, plural, one {el recurso está incompleto} other {los recursos están incompletos}}"
"ContentNodeValidator.incompleteText","Incomplete","
-- CONTEXT --
","Incompleto"
"ContentNodeValidator.missingTitle","Missing title","
-- CONTEXT --
","Falta el título"
"ContentRenderer.noFileText","Select a file to preview","
-- CONTEXT --
","Seleccione un archivo a previsualizar"
"ContentRenderer.previewNotSupported","Preview unavailable","
-- CONTEXT --
","Vista previa no disponible"
"ContentTreeList.allChannelsLabel","Channels","
-- CONTEXT --
","Canales"
"ContentTreeList.noResourcesOrTopics","There are no resources or topics here","
-- CONTEXT --
","No hay recursos o temas aquí"
"ContentTreeList.selectAllAction","Select all","
-- CONTEXT --
","Seleccionar todo"
"CopyToken.copiedTokenId","Token copied","
-- CONTEXT --
","Token copiado"
"CopyToken.copyFailed","Copy failed","
-- CONTEXT --
","Fallo al copiar"
"CopyToken.copyPrompt","Copy token to import channel into Kolibri","
-- CONTEXT --
","Copiar token para importar el canal en Kolibri"
"CountryField.locationLabel","Select all that apply","
-- CONTEXT --
","Seleccione todo lo que corresponda"
"CountryField.locationRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"CountryField.noCountriesFound","No countries found","
-- CONTEXT --
","No se han encontrado países"
"Create.ToSCheck","I have read and agree to the terms of service","
-- CONTEXT --
","He leído y estoy de acuerdo con los términos del servicio"
"Create.ToSRequiredMessage","Please accept our terms of service","
-- CONTEXT --
","Por favor, acepte nuestros términos de servicio"
"Create.backToLoginButton","Sign in","
-- CONTEXT --
","Iniciar sesión"
"Create.basicInformationHeader","Basic information","
-- CONTEXT --
","Información básica"
"Create.conferenceSourceOption","Conference","
-- CONTEXT --
","Conferencia"
"Create.conferenceSourcePlaceholder","Name of conference","
-- CONTEXT --
","Nombre de la conferencia"
"Create.confirmPasswordLabel","Confirm password","
-- CONTEXT --
","Confirmar la contraseña"
"Create.contactMessage","Questions or concerns? Please email us at content@learningequality.org","
-- CONTEXT --
","¿Preguntas o inquietudes? Por favor envíenos un correo electrónico a content@learningequality.org"
"Create.conversationSourceOption","Conversation with Learning Equality","
-- CONTEXT --
","Conversación con Learning Equality"
"Create.createAnAccountTitle","Create an account","
-- CONTEXT --
","Crear cuenta"
"Create.creatingExercisesUsageOption","Creating exercises","
-- CONTEXT --
","Crear ejercicios"
"Create.emailExistsMessage","An account with this email already exists","
-- CONTEXT --
","Ya existe una cuenta asociada a este correo electrónico."
"Create.errorsMessage","Please fix the errors below","
-- CONTEXT --
","Por favor, corrija los siguientes errores"
"Create.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"Create.findingUsageOption","Finding and adding additional content sources","
-- CONTEXT --
","Buscar y agregar fuentes de contenido adicionales"
"Create.finishButton","Finish","
-- CONTEXT --
","Finalizar"
"Create.firstNameLabel","First name","
-- CONTEXT --
","Nombre de pila"
"Create.forumSourceOption","Learning Equality community forum","
-- CONTEXT --
","Foros de comunidad de Learning Equality"
"Create.githubSourceOption","Learning Equality GitHub","
-- CONTEXT --
","Learning Equality GitHub"
"Create.lastNameLabel","Last name","
-- CONTEXT --
","Apellido"
"Create.locationLabel","Where do you plan to use Kolibri Studio? (check all that apply)","
-- CONTEXT --
","¿Dónde planea utilizar Kolibri Studio? (marque todas las que apliquen)"
"Create.newsletterSourceOption","Learning Equality newsletter","
-- CONTEXT --
","Lista de correo de Learning Equality"
"Create.organizationSourceOption","Organization","
-- CONTEXT --
","Organización"
"Create.organizationSourcePlaceholder","Name of organization","
-- CONTEXT --
","Nombre de la organización"
"Create.organizingUsageOption","Organizing or aligning existing materials","
-- CONTEXT --
","Organizar o alinear materiales existentes"
"Create.otherSourceOption","Other","
-- CONTEXT --
","Otros"
"Create.otherSourcePlaceholder","Please describe","
-- CONTEXT --
","Describe, por favor"
"Create.otherUsageOption","Other","
-- CONTEXT --
","Otros"
"Create.otherUsagePlaceholder","Please describe","
-- CONTEXT --
","Describe, por favor"
"Create.passwordLabel","Password","
-- CONTEXT --
","Contraseña"
"Create.passwordMatchMessage","Passwords don't match","
-- CONTEXT --
","Las contraseñas no coinciden"
"Create.personalDemoSourceOption","Personal demo","
-- CONTEXT --
","Demo personal"
"Create.privacyPolicyCheck","I have read and agree to the privacy policy","
-- CONTEXT --
","He leído y estoy de acuerdo con la política de privacidad"
"Create.privacyPolicyRequiredMessage","Please accept our privacy policy","
-- CONTEXT --
","Por favor, acepte nuestra política de privacidad"
"Create.registrationFailed","There was an error registering your account. Please try again","
-- CONTEXT --
","Hubo un error al crear la cuenta. Por favor, inténtelo nuevamente."
"Create.sequencingUsageOption","Using prerequisites to put materials in a sequence","
-- CONTEXT --
","Utilizar requisitos previos para poner materiales en una secuencia"
"Create.sharingUsageOption","Sharing materials publicly","
-- CONTEXT --
","Compartir materiales públicamente"
"Create.socialMediaSourceOption","Social media","
-- CONTEXT --
","Redes sociales"
"Create.sourceLabel","How did you hear about us?","
-- CONTEXT --
","¿Cómo nos has conocido?"
"Create.sourcePlaceholder","Select one","
-- CONTEXT --
","Selecciona una opción"
"Create.storingUsageExample","e.g. 500MB","
-- CONTEXT --
","por ejemplo 500MB"
"Create.storingUsageOption","Storing materials for private or local use","
-- CONTEXT --
","Guardar materiales para uso privado o local"
"Create.storingUsagePlaceholder","How much storage do you need?","
-- CONTEXT --
","¿Cuánto almacenamiento necesitas?"
"Create.taggingUsageOption","Tagging content sources for discovery","
-- CONTEXT --
","Etiquetar fuentes de contenido para futuras búsquedas"
"Create.usageLabel","How do you plan on using Kolibri Studio (check all that apply)","
-- CONTEXT --
","¿Cómo planea utilizar Kolibri Studio? (marcar todo que procede)"
"Create.viewPrivacyPolicyLink","View privacy policy","
-- CONTEXT --
","Ver política de privacidad"
"Create.viewToSLink","View terms of service","
-- CONTEXT --
","Ver términos de servicio"
"Create.websiteSourceOption","Learning Equality website","
-- CONTEXT --
","Learning Equality web"
"DeleteAccountForm.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"DeleteAccountForm.deleteAccountConfirmationPrompt","Are you sure you want to permanently delete your account? This cannot be undone","
-- CONTEXT --
","¿Está seguro que desea eliminar permanentemente su cuenta? Esto no se puede deshacer"
"DeleteAccountForm.deleteAccountEnterEmail","Enter your email address to continue","
-- CONTEXT --
","Introduzca su dirección de correo electrónico para continuar"
"DeleteAccountForm.deleteAccountLabel","Delete account","
-- CONTEXT --
","Eliminar cuenta"
"DeleteAccountForm.deletionFailed","Failed to delete account","
-- CONTEXT --
","Error al eliminar la cuenta"
"DeleteAccountForm.deletionFailedText","Failed to delete your account. Please contact us here: https://community.learningequality.org.","
-- CONTEXT --
","No se ha podido eliminar su cuenta. Por favor, contacta con nosotros aquí: https://community.learningequality.org."
"DeleteAccountForm.emailAddressLabel","Email address","
-- CONTEXT --
","Dirección de correo electrónico"
"DeleteAccountForm.emailInvalidText","Email does not match your account email","
-- CONTEXT --
","El correo electrónico no coincide con el correo de su cuenta"
"DeleteAccountForm.fieldRequired","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"DetailsTabView.aggregatorLabel","Aggregator","
-- CONTEXT --
","Agregador"
"DetailsTabView.aggregatorToolTip","Website or org hosting the content collection but not necessarily the creator or copyright holder","
-- CONTEXT --
","Sitio web o la organización que aloja la colección de contenido, pero no necesariamente el creador o titular de derechos de autor"
"DetailsTabView.assessmentHeader","Assessment options","
-- CONTEXT --
","Opciones de evaluación"
"DetailsTabView.audienceHeader","Audience","
-- CONTEXT --
","Público"
"DetailsTabView.authorLabel","Author","
-- CONTEXT --
","Autor"
"DetailsTabView.authorToolTip","Person or organization who created this content","
-- CONTEXT --
","Persona u organización que ha creado este contenido"
"DetailsTabView.basicInfoHeader","Basic information","
-- CONTEXT --
","Información básica"
"DetailsTabView.copyrightHolderLabel","Copyright holder","
-- CONTEXT --
","Titular de derechos de autor"
"DetailsTabView.descriptionLabel","Description","
-- CONTEXT --
","Descripción"
"DetailsTabView.detectedImportText","{count, plural,
 =1 {# resource has view-only permission}
 other {# resources have view-only permission}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso solo tiene permiso de vista}
 other {# recursos solo tienen permiso de vista}}"
"DetailsTabView.importedFromButtonText","Imported from {channel}","
-- CONTEXT --
","Importado desde {channel}"
"DetailsTabView.languageChannelHelpText","Leave blank to use the channel language","
-- CONTEXT --
","Dejar en blanco para usar el idioma del canal"
"DetailsTabView.languageHelpText","Leave blank to use the topic language","
-- CONTEXT --
","Dejar en blanco para usar el idioma del tema"
"DetailsTabView.noTagsFoundText","No results found for ""{text}"". Press 'Enter' key to create a new tag","
-- CONTEXT --
","No se han encontrado resultados para ""{text}"". Pulse la tecla 'Entrar' para crear una nueva etiqueta"
"DetailsTabView.providerLabel","Provider","
-- CONTEXT --
","Proveedor"
"DetailsTabView.providerToolTip","Organization that commissioned or is distributing the content","
-- CONTEXT --
","Organización que ha encargado o está distribuyendo el contenido"
"DetailsTabView.randomizeQuestionLabel","Randomize question order for learners","
-- CONTEXT --
","Aleatorizar el orden de las respuestas para los alumnos"
"DetailsTabView.sourceHeader","Source","
-- CONTEXT --
","Origen"
"DetailsTabView.tagsLabel","Tags","
-- CONTEXT --
","Etiquetas"
"DetailsTabView.thumbnailHeader","Thumbnail","
-- CONTEXT --
","Miniatura"
"DetailsTabView.titleLabel","Title","
-- CONTEXT --
","Título"
"Diff.negativeSign","-","
-- CONTEXT --
","-"
"Diff.positiveSign","+","
-- CONTEXT --
","+"
"DiffTable.headerDiff","Net changes","
-- CONTEXT --
","Cambios netos"
"DiffTable.headerLive","Live","
-- CONTEXT --
","Canal publicado y accesible en Studio"
"DiffTable.headerStaged","Staged","
-- CONTEXT --
","Canal listo para publicar"
"DiffTable.headerType","Type","
-- CONTEXT --
","Tipo"
"DiffTable.typeAudios","Audios","
-- CONTEXT --
","Audio"
"DiffTable.typeDocuments","Documents","
-- CONTEXT --
","Documentos"
"DiffTable.typeExercises","Exercises","
-- CONTEXT --
","Ejercicios"
"DiffTable.typeFileSize","File size","
-- CONTEXT --
","Tamaño del archivo"
"DiffTable.typeHtml5Apps","HTML5 apps","
-- CONTEXT --
","Aplicaciones HTML5"
"DiffTable.typeSlideshows","Slideshows","
-- CONTEXT --
","Presentaciones"
"DiffTable.typeTopics","Topics","
-- CONTEXT --
","Temas"
"DiffTable.typeVersion","API version","
-- CONTEXT --
","Versión de API"
"DiffTable.typeVideos","Videos","
-- CONTEXT --
","Vídeos"
"EditList.selectAllLabel","Select all","
-- CONTEXT --
","Seleccionar todo"
"EditListItem.questionCount","{count, plural,
 =1 {# question}
 other {# questions}}","
-- CONTEXT --
","{count, plural,
 =1 {# pregunta}
 other {# preguntas}}"
"EditModal.addTopic","Add new topic","
-- CONTEXT --
","Añadir nuevo tema"
"EditModal.addTopicsHeader","New topic","
-- CONTEXT --
","Nuevo tema"
"EditModal.cancelUploadsButton","Exit","
-- CONTEXT --
","Salir"
"EditModal.closeWithoutSavingButton","Close without saving","
-- CONTEXT --
","Cerrar sin guardar"
"EditModal.createExerciseHeader","New exercise","
-- CONTEXT --
","Nuevo ejercicio"
"EditModal.dismissDialogButton","Cancel","
-- CONTEXT --
","Cancelar"
"EditModal.editFilesHeader","Edit files","
-- CONTEXT --
","Editar archivos"
"EditModal.editingDetailsHeader","Edit details","
-- CONTEXT --
","Editar detalles"
"EditModal.finishButton","Finish","
-- CONTEXT --
","Finalizar"
"EditModal.invalidNodesFound","{count, plural,
 =1 {# incomplete resource found}
 other {# incomplete resources found}}","
-- CONTEXT --
","{count, plural,
 =1 {# recurso incompleto encontrado}
 other {# recursos incompletos encontrados}}"
"EditModal.invalidNodesFoundText","Incomplete resources will not be published until these errors are resolved","
-- CONTEXT --
","Los recursos incompletos no se publicarán hasta que se resuelvan estos errores"
"EditModal.keepEditingButton","Keep editing","
-- CONTEXT --
","Seguir editando"
"EditModal.loadErrorText","Failed to load content","
-- CONTEXT --
","Error al cargar contenido"
"EditModal.okButton","OK","
-- CONTEXT --
","Aceptar"
"EditModal.saveAnywaysButton","Exit anyway","
-- CONTEXT --
","Salir de todos modos"
"EditModal.saveFailedHeader","Save failed","
-- CONTEXT --
","Error al guardar"
"EditModal.saveFailedText","There was a problem saving your content","
-- CONTEXT --
","Hubo un problema al guardar el contenido"
"EditModal.uploadButton","Upload more","
-- CONTEXT --
","Subir más"
"EditModal.uploadFilesHeader","Upload files","
-- CONTEXT --
","Subir archivos"
"EditModal.uploadInProgressHeader","Upload in progress","
-- CONTEXT --
","Carga en curso"
"EditModal.uploadInProgressText","Uploads that are in progress will be lost if you exit","
-- CONTEXT --
","Las subidas en curso se perderán si sale ahora"
