"Identifier","Source String","Context","Translation"
"ChannelSetModal.createButton","Create","
-- CONTEXT --
","Crear"
"ChannelSetModal.creatingChannelSet","New collection","
-- CONTEXT --
","Nueva colección"
"ChannelSetModal.edit","My Channels","
-- CONTEXT --
","Mis canales"
"ChannelSetModal.finish","Finish","
-- CONTEXT --
","Finalizar"
"ChannelSetModal.public","Public","
-- CONTEXT --
","Públicos"
"ChannelSetModal.publishedChannelsOnlyText","Only published channels are available for selection","
-- CONTEXT --
","Sólo los canales publicados están disponibles para la selección"
"ChannelSetModal.removeText","Remove","
-- CONTEXT --
","Eliminar"
"ChannelSetModal.saveButton","Save and close","
-- CONTEXT --
","Guardar y cerrar"
"ChannelSetModal.selectChannelsHeader","Select channels","
-- CONTEXT --
","Seleccionar canales"
"ChannelSetModal.titleLabel","Collection name","
-- CONTEXT --
","Nombre de la colección"
"ChannelSetModal.titleRequiredText","Field is required","
-- CONTEXT --
","Este campo es obligatorio"
"ChannelSetModal.token","Collection token","
-- CONTEXT --
","Token de la colección"
"ChannelSetModal.tokenPrompt","Copy this token into Kolibri to import this collection onto your device.","
-- CONTEXT --
","Copiar este token en Kolibri para importar esta colección a su dispositivo."
"ChannelSetModal.unsavedChangesHeader","Unsaved changes","
-- CONTEXT --
","Cambios sin guardar"
"ChannelSetModal.unsavedChangesText","You will lose any unsaved changes. Are you sure you want to exit?","
-- CONTEXT --
","Se perderán los cambios sin guardar. Por favor, confirme que desea salir."
"ChannelSetModal.view","View-Only","
-- CONTEXT --
","Solo modo de lectura"
"ChannelSharing.alreadyHasAccessError","User already has access to this channel","
-- CONTEXT --
","El usuario ya tiene acceso a este canal"
"ChannelSharing.alreadyInvitedError","User already invited","
-- CONTEXT --
","Usuario ya invitado"
"ChannelSharing.canEdit","Can edit","
-- CONTEXT --
","Puede editar"
"ChannelSharing.canView","Can view","
-- CONTEXT --
","Puede ver"
"ChannelSharing.emailLabel","Email","
-- CONTEXT --
","Correo electrónico"
"ChannelSharing.emailRequiredMessage","Email is required","
-- CONTEXT --
","Se requiere un correo electrónico"
"ChannelSharing.invitationFailedError","Invitation failed to send. Please try again","
-- CONTEXT --
","No se pudo enviar la invitación. Por favor, inténtelo de nuevo"
"ChannelSharing.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitación enviada"
"ChannelSharing.inviteButton","Send invitation","
-- CONTEXT --
","Enviar invitación"
"ChannelSharing.inviteSubheading","Invite collaborators","
-- CONTEXT --
","Invitar colaboradores"
"ChannelSharing.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Por favor ingrese un correo electrónico válido"
"ChannelSharingTable.cancelButton","Cancel","
-- CONTEXT --
","Cancelar"
"ChannelSharingTable.currentUserText","{first_name} {last_name} (you)","
-- CONTEXT --
","{first_name} {last_name} (usted)"
"ChannelSharingTable.deleteInvitation","Delete invitation","
-- CONTEXT --
","Eliminar invitación"
"ChannelSharingTable.deleteInvitationConfirm","Delete invitation","
-- CONTEXT --
","Eliminar invitación"
"ChannelSharingTable.deleteInvitationHeader","Delete invitation","
-- CONTEXT --
","Eliminar invitación"
"ChannelSharingTable.deleteInvitationText","Are you sure you would like to delete the invitation for {email}?","
-- CONTEXT --
","Por favor, confirme de que desea borrar la invitación para {email}"
"ChannelSharingTable.editPermissionsGrantedMessage","Edit permissions granted","
-- CONTEXT --
","Permisos para editar concedidos"
"ChannelSharingTable.editorsSubheading","{count, plural,
 =1 {# user who can edit}
 other {# users who can edit}}","
-- CONTEXT --
","{count, plural,
 =1 {# usuario que puede editar}
 other {# usuarios que pueden editar}}"
"ChannelSharingTable.guestText","Guest","
-- CONTEXT --
","Invitado"
"ChannelSharingTable.invitationDeletedMessage","Invitation deleted","
-- CONTEXT --
","Invitación eliminada"
"ChannelSharingTable.invitationFailedError","Invitation failed to resend. Please try again","
-- CONTEXT --
","No se pudo reenviar la invitación. Por favor, inténtalo de nuevo"
"ChannelSharingTable.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitación enviada"
"ChannelSharingTable.invitePendingText","Invite pending","
-- CONTEXT --
","Invitación pendiente"
"ChannelSharingTable.makeEditor","Grant edit permissions","
-- CONTEXT --
","Conceder permisos de edición"
"ChannelSharingTable.makeEditorConfirm","Yes, grant permissions","
-- CONTEXT --
","Sí, conceder permisos"
"ChannelSharingTable.makeEditorHeader","Grant edit permissions","
-- CONTEXT --
","Conceder permisos de edición"
"ChannelSharingTable.makeEditorText","Are you sure you would like to grant edit permissions to {first_name} {last_name}?","
-- CONTEXT --
","Por favor, confirme de que desea conceder los permisos de edición a {first_name} {last_name}"
"ChannelSharingTable.noUsersText","No users found","
-- CONTEXT --
","No se han encontrado usuarios"
"ChannelSharingTable.optionsDropdown","Options","
-- CONTEXT --
","Opciones"
"ChannelSharingTable.removeViewer","Revoke view permissions","
-- CONTEXT --
","Revocar permisos de ver"
"ChannelSharingTable.removeViewerConfirm","Yes, revoke","
-- CONTEXT --
","Si, revocar"
"ChannelSharingTable.removeViewerHeader","Revoke view permissions","
-- CONTEXT --
","Revocar permisos de ver"
"ChannelSharingTable.removeViewerText","Are you sure you would like to revoke view permissions for {first_name} {last_name}?","
-- CONTEXT --
","Por favor, confirme que desea anular los permisos de ver para {first_name} {last_name}"
"ChannelSharingTable.resendInvitation","Resend invitation","
-- CONTEXT --
","Reenviar la invitación"
"ChannelSharingTable.userRemovedMessage","User removed","
-- CONTEXT --
","Usuario eliminado"
"ChannelSharingTable.viewersSubheading","{count, plural,
 =1 {# user who can view}
 other {# users who can view}}","
-- CONTEXT --
","{count, plural,
 =1 {# usuario que puede ver}
 other {# usuarios que pueden ver}}"
"ChannelStar.star","Add to starred channels","
-- CONTEXT --
","Añadir a canales favoritos"
"ChannelStar.starred","Added to starred channels","
-- CONTEXT --
","Añadido a los canales favoritos"
"ChannelStar.unstar","Remove from starred channels","
-- CONTEXT --
","Quitar de los canales favoritos"
"ChannelStar.unstarred","Removed from starred channels","
-- CONTEXT --
","Eliminado de los canales favoritos"
"ChannelThumbnail.cancel","Cancel","
-- CONTEXT --
","Cancelar"
"ChannelThumbnail.crop","Crop","
-- CONTEXT --
","Recortar"
"ChannelThumbnail.croppingPrompt","Drag image to reframe","
-- CONTEXT --
","Arrastrar la imagen para colocar"
"ChannelThumbnail.defaultFilename","File","
-- CONTEXT --
","Fichero"
"ChannelThumbnail.noThumbnail","No thumbnail","
-- CONTEXT --
","No hay miniaturas."
"ChannelThumbnail.remove","Remove","
-- CONTEXT --
","Eliminar"
"ChannelThumbnail.retryUpload","Retry upload","
-- CONTEXT --
","Volver a subir"
"ChannelThumbnail.save","Save","
-- CONTEXT --
","Guardar"
"ChannelThumbnail.upload","Upload image","
-- CONTEXT --
","Subir imagen"
"ChannelThumbnail.uploadFailed","Upload failed","
-- CONTEXT --
","Error al cargar"
"ChannelThumbnail.uploadingThumbnail","Uploading","
-- CONTEXT --
","Cargando"
"ChannelThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Aumentar tamaño"
"ChannelThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Reducir tamaño"
"ChannelTokenModal.close","Close","
-- CONTEXT --
","Cerrar"
"ChannelTokenModal.copyTitle","Copy channel token","
-- CONTEXT --
","Copiar el token del canal"
"ChannelTokenModal.copyTokenInstructions","Paste this token into Kolibri to import this channel","
-- CONTEXT --
","Pegar este token en Kolibri para importar este canal"
"Clipboard.backToClipboard","Clipboard","
-- CONTEXT --
","Portapapeles"
"Clipboard.close","Close","
-- CONTEXT --
","Cerrar"
"Clipboard.copiedItemsToClipboard","Copied in clipboard","
-- CONTEXT --
","Copiado al portapapeles"
"Clipboard.deleteSelectedButton","Delete","
-- CONTEXT --
","Eliminar"
"Clipboard.duplicateSelectedButton","Make a copy","
-- CONTEXT --
","Hacer una copia"
"Clipboard.emptyDefaultText","Use the clipboard to copy resources and move them to other folders and channels","
-- CONTEXT --
","Usar el portapapeles para copiar recursos y moverlos a otras carpetas y canales"
"Clipboard.emptyDefaultTitle","No resources in your clipboard","
-- CONTEXT --
","No hay recursos en el portapapeles"
"Clipboard.moveSelectedButton","Move","
-- CONTEXT --
","Mover"
"Clipboard.removedFromClipboard","Deleted from clipboard","
-- CONTEXT --
","Eliminado del portapapeles"
"Clipboard.selectAll","Select all","
-- CONTEXT --
","Seleccionar todo"
"CommonMetadataStrings.accessibility","Accessibility","
-- CONTEXT --
Allows the user to filter for all the resources with accessibility features for learners with disabilities.","Accesibilidad"
"CommonMetadataStrings.algebra","Algebra","
-- CONTEXT --
A type of math category. See https://en.wikipedia.org/wiki/Algebra","Álgebra"
"CommonMetadataStrings.all","All","
-- CONTEXT --
A label for everything in the group of activities.","Todo"
"CommonMetadataStrings.allLevelsBasicSkills","All levels -- basic skills","
-- CONTEXT --
Refers to a type of educational level.","Todos los niveles -- habilidades básicas"
"CommonMetadataStrings.allLevelsWorkSkills","All levels -- work skills","
-- CONTEXT --
Refers to a type of educational level.","Todos los niveles -- habilidades laborales"
"CommonMetadataStrings.altText","Includes alternative text descriptions for images","
-- CONTEXT --
Alternative text, or alt text, is a written substitute for an image. It is used to describe information being provided by an image, graph, or any other visual element on a web page. It provides information about the context and function of an image for people with varying degrees of visual and cognitive impairments. When a screen reader encounters an image, it will read aloud the alternative text.
https://www.med.unc.edu/webguide/accessibility/alt-text/","Incluye descripciones de texto alternativas para las imágenes"
"CommonMetadataStrings.anthropology","Anthropology","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Anthropology","Antropología"
"CommonMetadataStrings.arithmetic","Arithmetic","
-- CONTEXT --
Math category type. See https://en.wikipedia.org/wiki/Arithmetic","Aritmética"
"CommonMetadataStrings.arts","Arts","
-- CONTEXT --
Refers to a category group type. See https://en.wikipedia.org/wiki/The_arts","Artes"
"CommonMetadataStrings.astronomy","Astronomy","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Astronomy","Astronomía"
"CommonMetadataStrings.audioDescription","Includes audio descriptions","
-- CONTEXT --
Content has narration used to provide information surrounding key visual elements for the benefit of blind and visually impaired users.
https://en.wikipedia.org/wiki/Audio_description","Incluye audiodescripción"
"CommonMetadataStrings.basicSkills","Basic skills","
-- CONTEXT --
Category type. Basic skills refer to learning resources focused on aspects like literacy, numeracy and digital literacy.","Habilidades básicas"
"CommonMetadataStrings.biology","Biology","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Biology","Biología"
"CommonMetadataStrings.browseChannel","Browse channel","
-- CONTEXT --
Heading on page where a user can browse the content within a channel","Explorar el canal"
"CommonMetadataStrings.calculus","Calculus","
-- CONTEXT --
Math category type. https://en.wikipedia.org/wiki/Calculus","Cálculo"
"CommonMetadataStrings.captionsSubtitles","Includes captions or subtitles","
-- CONTEXT --
Accessibility filter to search for video and audio resources that have text captions for users who are deaf or hard of hearing.
https://www.w3.org/WAI/media/av/captions/","Incluye subtítulos"
"CommonMetadataStrings.category","Category","
-- CONTEXT --
A title for the metadata that explains the subject matter of an activity","Categoría"
"CommonMetadataStrings.chemistry","Chemistry","
-- CONTEXT --
Science category type. See https://en.wikipedia.org/wiki/Chemistry","Química"
"CommonMetadataStrings.civicEducation","Civic education","
-- CONTEXT --
Category type. Civic education is the study of the rights and obligations of citizens in society. See https://en.wikipedia.org/wiki/Civics","Educación cívica"
"CommonMetadataStrings.completion","Completion","CommonMetadataStrings.completion

-- CONTEXT --
A title for the metadata that explains when an activity is considered completed","Finalización"
"CommonMetadataStrings.computerScience","Computer science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Computer_science","Informática"
"CommonMetadataStrings.create","Create","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Crear"
"CommonMetadataStrings.currentEvents","Current events","
-- CONTEXT --
Category type. Could also be translated as 'News'. See https://en.wikipedia.org/wiki/News","Eventos actuales"
"CommonMetadataStrings.dailyLife","Daily life","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Everyday_life","Vida diaria"
"CommonMetadataStrings.dance","Dance","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Dance","Danza"
"CommonMetadataStrings.digitalLiteracy","Digital literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Digital_literacy","Alfabetización digital"
"CommonMetadataStrings.diversity","Diversity","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Diversity_(politics)","Diversidad"
"CommonMetadataStrings.drama","Drama","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Drama","Teatro"
"CommonMetadataStrings.duration","Duration","
-- CONTEXT --
A title for the metadata that explains how long an activity will take","Duración"
"CommonMetadataStrings.earthScience","Earth science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Earth_science","Ciencias de la Tierra"
"CommonMetadataStrings.entrepreneurship","Entrepreneurship","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Entrepreneurship","Emprendimiento"
"CommonMetadataStrings.environment","Environment","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Environmental_studies","Medio ambiente"
"CommonMetadataStrings.explore","Explore","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Explorar"
"CommonMetadataStrings.financialLiteracy","Financial literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Financial_literacy","Educación financiera"
"CommonMetadataStrings.forBeginners","For beginners","
-- CONTEXT --
Filter option and a label for the resources in the Kolibri Library.","Para principiantes"
"CommonMetadataStrings.forTeachers","For teachers","
-- CONTEXT --
Category type","Para profesores"
"CommonMetadataStrings.geometry","Geometry","
-- CONTEXT --
Category type.","Geometría"
"CommonMetadataStrings.guides","Guides","
-- CONTEXT --
Category label in the Kolibri resources library; refers to any guide-type material for teacher professional development.","Guías"
"CommonMetadataStrings.highContrast","Includes high contrast text for learners with low vision","
-- CONTEXT --
Accessibility filter used to search for resources that have high contrast color themes for users with low vision ('display' refers to digital content, not the hardware like screens or monitors).
https://veroniiiica.com/2019/10/25/high-contrast-color-schemes-low-vision/","Incluye texto de alto contraste para los estudiantes con baja visión"
"CommonMetadataStrings.history","History","
-- CONTEXT --
Category type.","Historial"
"CommonMetadataStrings.industryAndSectorSpecific","Industry and sector specific","
-- CONTEXT --
Subcategory type for technical and vocational training.","Industria y sectores específicos"
"CommonMetadataStrings.languageLearning","Language learning","
-- CONTEXT --
Category type.","Aprendizaje de idiomas"
"CommonMetadataStrings.learningActivity","Learning Activity","
-- CONTEXT --
A title for the category of education material interaction, i.e. watch, read, listen","Actividad de aprendizaje"
"CommonMetadataStrings.learningSkills","Learning skills","
-- CONTEXT --
A category label and type of basic skill.
https://en.wikipedia.org/wiki/Study_skills","Habilidades de aprendizaje"
"CommonMetadataStrings.lessonPlans","Lesson plans","
-- CONTEXT --
Category label in the Kolibri resources library; refers to lesson planning materials for teachers.","Planes de estudio"
"CommonMetadataStrings.level","Level","
-- CONTEXT --
Refers to the educational learning level, such a preschool, primary, secondary, etc.","Nivel"
"CommonMetadataStrings.listen","Listen","
-- CONTEXT --
Resource and filter label for the type of learning activity with audio. Translate as a VERB","Escuchar"
"CommonMetadataStrings.literacy","Literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literacy","Alfabetización"
"CommonMetadataStrings.literature","Literature","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Literature","Literatura"
"CommonMetadataStrings.logicAndCriticalThinking","Logic and critical thinking","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Critical_thinking","Pensamiento lógico y crítico"
"CommonMetadataStrings.longActivity","Long activity","
-- CONTEXT --
Label with time estimation for learning activities that take more than 30 minutes.","Actividad larga"
"CommonMetadataStrings.lowerPrimary","Lower primary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of primary school.","Primaria inferior"
"CommonMetadataStrings.lowerSecondary","Lower secondary","
-- CONTEXT --
Refers to a level of learning. Approximately corresponds to the first half of secondary school (high school).","Secundaria inferior"
"CommonMetadataStrings.mathematics","Mathematics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mathematics","Matemáticas"
"CommonMetadataStrings.mechanicalEngineering","Mechanical engineering","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mechanical_engineering.","Ingeniería mecánica"
"CommonMetadataStrings.mediaLiteracy","Media literacy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Media_literacy","Alfabetización mediática"
"CommonMetadataStrings.mentalHealth","Mental health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Mental_health","Salud mental"
"CommonMetadataStrings.music","Music","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Music","Música"
"CommonMetadataStrings.needsInternet","Internet connection","
-- CONTEXT --
Refers to a filter for resources.","Conexión a Internet"
"CommonMetadataStrings.needsMaterials","Other supplies","
-- CONTEXT --
Refers to a filter for resources.
","Otros materiales"
"CommonMetadataStrings.numeracy","Numeracy","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Numeracy","Matemática básica"
"CommonMetadataStrings.peers","Working with peers","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with other learners to be used.","Trabajar con los compañeros de clase"
"CommonMetadataStrings.physics","Physics","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Physics.","Física"
"CommonMetadataStrings.politicalScience","Political science","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Political_science.","Ciencias políticas"
"CommonMetadataStrings.practice","Practice","
-- CONTEXT --
Resource and filter label for the type of learning activity with questions and answers. Translate as a VERB","Practicar"
"CommonMetadataStrings.preschool","Preschool","
-- CONTEXT --
Refers to a level of education offered to children before they begin compulsory education at primary school.

See https://en.wikipedia.org/wiki/Preschool","Preescolar"
"CommonMetadataStrings.professionalSkills","Professional skills","
-- CONTEXT --
Category type. Refers to skills that are related to a profession or a job.","Habilidades profesionales"
"CommonMetadataStrings.programming","Programming","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Computer_programming","Programación"
"CommonMetadataStrings.publicHealth","Public health","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Public_health.","Salud pública"
"CommonMetadataStrings.read","Read","
-- CONTEXT --
Resource and filter label for the type of learning activity with documents. Translate as a VERB","Leer"
"CommonMetadataStrings.readReference","Reference","
-- CONTEXT --
Label displayed for the 'Read' learning activity, used instead of the time duration information, to indicate a resource that may not need sequential reading from the beginning to the end. Similar concept as the 'reference' books in the traditional library, that the user just  'consults', and does not read from cover to cover.","Referencia"
"CommonMetadataStrings.readingAndWriting","Reading and writing","
-- CONTEXT --
School subject category","Lectura y escritura"
"CommonMetadataStrings.readingComprehension","Reading comprehension","
-- CONTEXT --
Category type.","Comprensión lectora"
"CommonMetadataStrings.reflect","Reflect","
-- CONTEXT --
Resource and filter label for the type of learning activity. Translate as a VERB","Reflejar"
"CommonMetadataStrings.school","School","
-- CONTEXT --
Category type.","Escuela"
"CommonMetadataStrings.sciences","Sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Science","Ciencias"
"CommonMetadataStrings.shortActivity","Short activity","
-- CONTEXT --
Label with time estimation for learning activities that take less than 30 minutes.","Actividad corta"
"CommonMetadataStrings.signLanguage","Includes sign language captions","
-- CONTEXT --
https://en.wikipedia.org/wiki/Sign_language
https://en.wikipedia.org/wiki/List_of_sign_languages
Wherever communities of deaf people exist, sign languages have developed as useful means of communication, and they form the core of local Deaf cultures. Although signing is used primarily by the deaf and hard of hearing, it is also used by hearing individuals, such as those unable to physically speak, those who have trouble with spoken language due to a disability or condition (augmentative and alternative communication), or those with deaf family members, such as children of deaf adults. ","Incluye traducción en la lengua de signos"
"CommonMetadataStrings.skillsTraining","Skills training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Desarrollo de habilidades"
"CommonMetadataStrings.socialSciences","Social sciences","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Social_science","Ciencias sociales"
"CommonMetadataStrings.sociology","Sociology","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Sociology","Sociología"
"CommonMetadataStrings.softwareTools","Other software tools","
-- CONTEXT --
Refers to a filter for resources that need additional software to be used.","Otras herramientas de software"
"CommonMetadataStrings.softwareToolsAndTraining","Software tools and training","
-- CONTEXT --
Subcategory type for technical and vocational training.","Herramientas y formación en desarrollo de software"
"CommonMetadataStrings.specializedProfessionalTraining","Specialized professional training","
-- CONTEXT --
Level of education that refers to training for a profession (job).","Formación profesional especializada"
"CommonMetadataStrings.statistics","Statistics","
-- CONTEXT --
A math category. See https://en.wikipedia.org/wiki/Statistics","Estadística"
"CommonMetadataStrings.taggedPdf","Tagged PDF","
-- CONTEXT --
A tagged PDF includes hidden accessibility markups (tags) that make the document accessible to those who use screen readers and other assistive technology (AT).

https://taggedpdf.com/what-is-a-tagged-pdf/","PDF accesible etiquetado"
"CommonMetadataStrings.teacher","Working with a teacher","
-- CONTEXT --
Refers to a filter for resources that require a learner to work with a teacher to be used.","Trabajar con un profesor"
"CommonMetadataStrings.technicalAndVocationalTraining","Technical and vocational training","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/TVET_(Technical_and_Vocational_Education_and_Training)","Formación técnica y profesional"
"CommonMetadataStrings.tertiary","Tertiary","
-- CONTEXT --
A level of education. See https://en.wikipedia.org/wiki/Tertiary_education","Enseñanza superior"
"CommonMetadataStrings.toUseWithPaperAndPencil","Paper and pencil","
-- CONTEXT --
Refers to a filter for resources.
","Papel y lápiz"
"CommonMetadataStrings.topicLabel","Folder","
-- CONTEXT --
A collection of resources and other subfolders within a channel. Nested folders allow a channel to be organized as a tree or hierarchy.","Carpeta"
"CommonMetadataStrings.upperPrimary","Upper primary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of primary school.
","Primaria superior"
"CommonMetadataStrings.upperSecondary","Upper secondary","
-- CONTEXT --
Refers to a level of education. Approximately corresponds to the second half of secondary school.","Secundaria superior"
"CommonMetadataStrings.visualArt","Visual art","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Visual_arts","Arte visual"
"CommonMetadataStrings.watch","Watch","
-- CONTEXT --
Resource and filter label for the type of learning activity with video. Translate as a VERB","Ver"
"CommonMetadataStrings.webDesign","Web design","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Web_design","Diseño web"
"CommonMetadataStrings.work","Work","
-- CONTEXT --
Top level category group that contains resources for acquisition of professional skills.","Trabajo"
"CommonMetadataStrings.writing","Writing","
-- CONTEXT --
Category type. See https://en.wikipedia.org/wiki/Writing","Escritura"
"CommunityStandardsModal.communityStandardsHeader","Community Standards","
-- CONTEXT --
","Normas de la comunidad"
"CommunityStandardsModal.coreValuesLink","Learn more about Learning Equality's core values","
-- CONTEXT --
","Aprenda más sobre los valores fundamentales de Learning Equality"
"CommunityStandardsModal.description","Learning Equality is a nonprofit organization dedicated to enabling equitable access to quality educational experiences. Along with our statement of Core Values, these Community Standards are intended to foster a supportive and inclusive environment for our users.","
-- CONTEXT --
","Learning Equality es una organización sin fines de lucro dedicada a facilitar un acceso equitativo a experiencias educativas de calidad. Junto con nuestra declaración de valores fundamentales, estas Normas Comunitarias pretenden fomentar un entorno de apoyo e inclusivo para nuestros usuarios."
"CommunityStandardsModal.libraryDescription","The Kolibri Library is both a grassroots and curated effort to provide a wide variety of materials for all learners and learning purposes. To help us achieve these goals, we invite you to use Kolibri Studio in ways that:","
-- CONTEXT --
","La Biblioteca Kolibri es igualmente un esfuerzo comunitario y curado profesionalmente para proporcionar una amplia variedad de materiales para todos los estudiantes y todas las metas de aprendizaje. Para ayudarnos a lograr estos objetivos, le invitamos a utilizar Kolibri Studio para:"
"CommunityStandardsModal.libraryItem1","Model good practices in open sharing and respect copyright. Create an ethical sharing community by labeling licenses, making sure you know the appropriate licenses for what you upload, and ensuring that appropriate written permissions are documented if needed. Studio is primarily designed to host materials which are openly licensed or come with special permissions for re-distribution and reproduction.","
-- CONTEXT --
","Formar buenas prácticas para compartir y respetar los derechos de autor. Crear una comunidad ética para compartir detallando licencias, asegurándose de conocer las licencias apropiadas para lo que sube, y asegurándose de que los permisos escritos apropiados estén documentados si es necesario. Kolibri Studio está diseñado principalmente para alojar materiales con licencia abierta o con permisos especiales para redistribución y reproducción."
"CommunityStandardsModal.libraryItem2","Keep materials clear, organized, and usable. We welcome resources created at all levels of production! To help them reach as many learners as possible, we invite you to fully utilize all metadata fields and aim for quality in comprehensibility, legibility, or digitization such that the content is usable and understandable.","
-- CONTEXT --
","Mantener los materiales claros, organizados y utilizables. Acogemos con satisfacción los recursos creados en todos los niveles de producción. Para ayudar a que lleguen al mayor número posible de estudiantes, invitamos a utilizar todos los campos de metadatos y buscar la calidad en la asimibilidad, la legibilidad, y la digitalización para que el contenido sea utilizable y comprensible."
"CommunityStandardsModal.libraryItem3","Respect the community. Avoid obscenity and vulgarity, beyond specific educational purposes they might serve in some contexts. Hate speech of any kind, or promotion of violence or discrimination, will never be tolerated.","
-- CONTEXT --
","Respetar a la comunidad, evitar la obscenidad y la vulgaridad, más allá de los propósitos educativos específicos que podrían tener en algunos contextos. Nunca se tolerará el discurso de odio de ningún tipo, o la promoción de la violencia o la discriminación."
"CommunityStandardsModal.libraryItem4","Kolibri Studio is for educational purposes only. It is not intended to be used for non-educational purposes such as recruitment, indoctrination, advertisement, file sharing, or personal media hosting.","
-- CONTEXT --
","Kolibri Studio está pensado solamente para propósitos educativos. No está destinado a ser utilizado para fines no educativos como reclutamiento, adoctrinamiento, publicidad, intercambio de ficheros o alojamiento personal de medios."
"CommunityStandardsModal.studioDescription","Kolibri Studio gives you access to the Kolibri Library, a growing library of educational materials, which we encourage you to use as your own. We built Kolibri Studio to help you prepare educational materials in a variety of ways, including but not limited to:","
-- CONTEXT --
","Kolibri Studio proporciona acceso a la Biblioteca Kolibri, una biblioteca creciente de materiales educativos, que animamos a utilizar como propio. Construimos Kolibri Studio como apoyo a preparar materiales educativos de diversas maneras, que incluye (sin excluir otras) las siguientes posibilidades:"
"CommunityStandardsModal.studioItem1","Browsing. Selecting appropriate educational materials for your situation from the Kolibri Library, the listing of sources available on the public channels page in Kolibri Studio","
-- CONTEXT --
","Navegar. Seleccionar los materiales educativos en la Biblioteca Kolibri apropiados para su situación, la lista de fuentes disponibles está en la página de canales públicos en el Kolibri Studio."
"CommunityStandardsModal.studioItem2","Curating. Reorganizing the materials in these channels by selecting, deleting, and reordering appropriate items","
-- CONTEXT --
","Curar contenidos. Reorganizar los materiales en estos canales seleccionando, eliminando y reordenando los elementos apropiados."
"CommunityStandardsModal.studioItem3","Sharing. Creating and publishing new channels with what you find, either to share with your own implementations privately or to share with others on Kolibri Studio.","
-- CONTEXT --
","Compartir. Crear y publicar nuevos canales con lo que encuentra, ya sea para compartir con sus propias implementaciones de forma privada o para compartir con otros en Kolibri Studio."
"CommunityStandardsModal.studioItem4","Modifying & Creating. Adding your own assessment exercises to any existing materials","
-- CONTEXT --
","Modificar y crear. Añadir sus propios ejercicios de evaluación a cualquier material existente."
"CommunityStandardsModal.studioItem5","Hosting. Uploading your own materials (limited to materials you know are appropriately licensed to do so) from a local hard drive or other locations on the internet","
-- CONTEXT --
","Alojar. Subir sus propios materiales (limitado a materiales con la licencia adecuada para hacerlo confirmada) desde un disco duro local u otras ubicaciones en Internet."
"CompletionOptions.allContent","Viewed in its entirety","
-- CONTEXT --
","Visto en su totalidad"
"CompletionOptions.completeDuration","When time spent is equal to duration","
-- CONTEXT --
","Cuando el tiempo empleado es igual a la duración"
"CompletionOptions.determinedByResource","Determined by the resource","
-- CONTEXT --
","Determinado por el recurso"
"CompletionOptions.exactTime","Time to complete","
-- CONTEXT --
","Tiempo para completar"
