"Identifier","Source String","Context","Translation"
"ChannelModal.deletePrompt","This channel will be permanently deleted. This cannot be undone.","
-- CONTEXT --
","Cette chaîne sera définitivement supprimée. Cette action est irréversible."
"ChannelModal.deleteTitle","Delete this channel","
-- CONTEXT --
","Supprimer cette chaîne"
"ChannelModal.details","Channel details","
-- CONTEXT --
","Détails de la chaîne"
"ChannelModal.editTab","Details","
-- CONTEXT --
","Détails"
"ChannelModal.keepEditingButton","Keep editing","
-- CONTEXT --
","Continuer à modifier"
"ChannelModal.notFoundError","Channel does not exist","
-- CONTEXT --
","La chaîne n'existe pas"
"ChannelModal.saveChangesButton","Save changes","
-- CONTEXT --
","Enregistrer les modifications"
"ChannelModal.shareTab","Sharing","
-- CONTEXT --
","Partage"
"ChannelModal.unauthorizedError","You cannot edit this channel","
-- CONTEXT --
","Vous ne pouvez pas modifier cette chaîne"
"ChannelModal.unsavedChangesHeader","Unsaved changes","
-- CONTEXT --
"," Modifications non enregistrées"
"ChannelModal.unsavedChangesText","You will lose any unsaved changes. Are you sure you want to exit?","
-- CONTEXT --
","Vous perdrez toutes les modifications non enregistrées. Êtes-vous sûr de vouloir quitter ?"
"ChannelNotFoundError.backToHomeAction","Back to home","
-- CONTEXT --
","Retour à l'accueil"
"ChannelNotFoundError.channelNotFoundDetails","This channel does not exist or may have been removed. Please contact us at content@learningequality.org if you think this is a mistake.","
-- CONTEXT --
","Cette chaîne n'existe pas ou peut avoir été supprimée. Si vous croyez qu'il s'agit d'une erreur, veuillez nous contacter à l'adresse content@learningequality.org."
"ChannelNotFoundError.channelNotFoundHeader","Channel not found","
-- CONTEXT --
","Chaîne introuvable"
"ChannelSelectionList.noChannelsFound","No channels found","
-- CONTEXT --
","Aucune chaîne trouvée"
"ChannelSelectionList.searchText","Search for a channel","
-- CONTEXT --
","Rechercher une chaîne"
"ChannelSetItem.cancel","Cancel","
-- CONTEXT --
","Annuler"
"ChannelSetItem.deleteChannelSetText","Are you sure you want to delete this collection?","
-- CONTEXT --
","Êtes-vous sûr de vouloir supprimer ce recueil ?"
"ChannelSetItem.deleteChannelSetTitle","Delete collection","
-- CONTEXT --
","Supprimer le recueil "
"ChannelSetItem.edit","Edit collection","
-- CONTEXT --
","Modifier le recueil"
"ChannelSetItem.options","Options","
-- CONTEXT --
","Options"
"ChannelSetItem.saving","Saving","
-- CONTEXT --
","Enregistrement en cours"
"ChannelSetItem.undefined","Delete collection","
-- CONTEXT --
","Supprimer le recueil"
"ChannelSetList.aboutChannelSets","About collections","
-- CONTEXT --
","À propos des recueils"
"ChannelSetList.aboutChannelSetsLink","Learn about collections","
-- CONTEXT --
","En savoir plus sur les recueils"
"ChannelSetList.addChannelSetTitle","New collection","
-- CONTEXT --
","Nouveau recueil"
"ChannelSetList.cancelButtonLabel","Close","
-- CONTEXT --
","Fermer"
"ChannelSetList.channelNumber","Number of channels","
-- CONTEXT --
","Nombre de chaînes"
"ChannelSetList.channelSetsDescriptionText","A collection contains multiple Kolibri Studio channels that can be imported at one time to Kolibri with a single collection token.","
-- CONTEXT --
","Un recueil contient plusieurs chaînes de Kolibri Studio pouvant être importées en une seule fois dans Kolibri avec un seul jeton de recueil."
"ChannelSetList.channelSetsDisclaimer","You will need Kolibri version 0.12.0 or higher to import channel collections","
-- CONTEXT --
","Seule la version 0.12.0 ou supérieure de Kolibri permet d'importer des recueils de chaînes."
"ChannelSetList.channelSetsInstructionsText","You can make a collection by selecting the channels you want to be imported together.","
-- CONTEXT --
","Vous pouvez créer un recueil en sélectionnant les chaînes que vous souhaitez importer ensemble."
"ChannelSetList.noChannelSetsFound","You can package together multiple channels to create a collection. The entire collection can then be imported to Kolibri at once by using a collection token.","
-- CONTEXT --
","Il est possible de regrouper plusieurs chaînes pour constituer un recueil. Vous pourrez ensuite importer tout le recueil dans Kolibri en une seule fois à l'aide d'un jeton de recueil."
"ChannelSetList.options","Options","
-- CONTEXT --
","Options"
"ChannelSetList.title","Collection name","
-- CONTEXT --
","Nom du recueil"
"ChannelSetList.token","Token ID","
-- CONTEXT --
","ID du jeton"
"ChannelSharing.alreadyHasAccessError","User already has access to this channel","
-- CONTEXT --
","L'utilisateur a déjà accès à cette chaîne"
"ChannelSharing.alreadyInvitedError","User already invited","
-- CONTEXT --
","Utilisateur déjà invité"
"ChannelSharing.canEdit","Can edit","
-- CONTEXT --
","Peut modifier"
"ChannelSharing.canView","Can view","
-- CONTEXT --
","Peut visualiser"
"ChannelSharing.emailLabel","Email","
-- CONTEXT --
","E-mail"
"ChannelSharing.emailRequiredMessage","Email is required","
-- CONTEXT --
","L'adresse e-mail est obligatoire"
"ChannelSharing.invitationFailedError","Invitation failed to send. Please try again","
-- CONTEXT --
","Échec de l'envoi de l'invitation. Veuillez réessayer"
"ChannelSharing.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitation envoyée"
"ChannelSharing.inviteButton","Send invitation","
-- CONTEXT --
","Envoyer l'invitation"
"ChannelSharing.inviteSubheading","Invite collaborators","
-- CONTEXT --
","Inviter des collaborateurs"
"ChannelSharing.validEmailMessage","Please enter a valid email","
-- CONTEXT --
","Veuillez entrer une adresse e-mail valide"
"ChannelSharingTable.cancelButton","Cancel","
-- CONTEXT --
","Annuler"
"ChannelSharingTable.currentUserText","{first_name} {last_name} (you)","
-- CONTEXT --
","{first_name} {last_name} (vous)"
"ChannelSharingTable.deleteInvitation","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationConfirm","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationHeader","Delete invitation","
-- CONTEXT --
","Supprimer l'invitation"
"ChannelSharingTable.deleteInvitationText","Are you sure you would like to delete the invitation for {email}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir supprimer l'invitation de {email} ?"
"ChannelSharingTable.editPermissionsGrantedMessage","Edit permissions granted","
-- CONTEXT --
","Droits de modification accordés"
"ChannelSharingTable.editorsSubheading","{count, plural,
 =1 {# user who can edit}
 other {# users who can edit}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# utilisateur avec droits de modification}
 other {# utilisateurs avec droits de modification}}"
"ChannelSharingTable.guestText","Guest","
-- CONTEXT --
","Invité"
"ChannelSharingTable.invitationDeletedMessage","Invitation deleted","
-- CONTEXT --
","Invitation supprimée"
"ChannelSharingTable.invitationFailedError","Invitation failed to resend. Please try again","
-- CONTEXT --
","Échec du renvoi de l'invitation. Veuillez réessayer"
"ChannelSharingTable.invitationSentMessage","Invitation sent","
-- CONTEXT --
","Invitation envoyée"
"ChannelSharingTable.invitePendingText","Invite pending","
-- CONTEXT --
","Invitation en attente"
"ChannelSharingTable.makeEditor","Grant edit permissions","
-- CONTEXT --
","Accorder des droits de modification"
"ChannelSharingTable.makeEditorConfirm","Yes, grant permissions","
-- CONTEXT --
","Oui, accorder les droits"
"ChannelSharingTable.makeEditorHeader","Grant edit permissions","
-- CONTEXT --
","Accorder des droits de modification"
"ChannelSharingTable.makeEditorText","Are you sure you would like to grant edit permissions to {first_name} {last_name}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir accorder des droits de modification à {first_name} {last_name} ?"
"ChannelSharingTable.noUsersText","No users found","
-- CONTEXT --
","Aucun utilisateur trouvé"
"ChannelSharingTable.optionsDropdown","Options","
-- CONTEXT --
","Options"
"ChannelSharingTable.removeViewer","Revoke view permissions","
-- CONTEXT --
","Révoquer les droits de visualisation"
"ChannelSharingTable.removeViewerConfirm","Yes, revoke","
-- CONTEXT --
","Oui, révoquer"
"ChannelSharingTable.removeViewerHeader","Revoke view permissions","
-- CONTEXT --
","Révoquer les droits de visualisation"
"ChannelSharingTable.removeViewerText","Are you sure you would like to revoke view permissions for {first_name} {last_name}?","
-- CONTEXT --
","Êtes-vous sûr de vouloir révoquer les droits de visualisation de {first_name} {last_name} ?"
"ChannelSharingTable.resendInvitation","Resend invitation","
-- CONTEXT --
","Renvoyer l'invitation"
"ChannelSharingTable.userRemovedMessage","User removed","
-- CONTEXT --
","Utilisateur supprimé"
"ChannelSharingTable.viewersSubheading","{count, plural,
 =1 {# user who can view}
 other {# users who can view}}","
-- CONTEXT --
","{count, plural, one {}
 =1 {# utilisateur avec droits de visualisation}
 other {# utilisateurs avec droits de visualisation}}"
"ChannelStar.star","Add to starred channels","
-- CONTEXT --
","Ajouter aux chaînes favorites"
"ChannelStar.unstar","Remove from starred channels","
-- CONTEXT --
","Supprimer des chaînes favorites"
"ChannelThumbnail.cancel","Cancel","
-- CONTEXT --
","Annuler"
"ChannelThumbnail.crop","Crop","
-- CONTEXT --
","Rogner"
"ChannelThumbnail.remove","Remove","
-- CONTEXT --
","Supprimer"
"ChannelThumbnail.save","Save","
-- CONTEXT --
","Enregistrer"
"ChannelThumbnail.upload","Upload image","
-- CONTEXT --
","Téléverser une image"
"ChannelThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Zoom avant"
"ChannelThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Zoom arrière"
"ChannelTokenModal.close","Close","
-- CONTEXT --
","Fermer"
"ChannelTokenModal.copyTitle","Copy channel token","
-- CONTEXT --
","Copier le jeton de la chaîne"
"ChannelTokenModal.copyTokenInstructions","Paste this token into Kolibri to import this channel","
-- CONTEXT --
","Collez ce jeton dans Kolibri pour importer cette chaîne"
"Clipboard.backToClipboard","Clipboard","
-- CONTEXT --
","Presse-papier"
"Clipboard.cancel","Cancel","
-- CONTEXT --
","Annuler"
"Clipboard.close","Close","
-- CONTEXT --
","Fermer"
"Clipboard.copiedItemsToClipboard","Copied in clipboard","
-- CONTEXT --
","Copié dans le presse-papier"
"Clipboard.creatingClipboardCopies","Copying in clipboard...","
-- CONTEXT --
","Copie dans le presse-papier en cours..."
"Clipboard.deleteSelectedButton","Delete","
-- CONTEXT --
","Supprimer"
"Clipboard.duplicateSelectedButton","Make a copy","
-- CONTEXT --
","Faire une copie"
"Clipboard.emptyDefaultText","Use the clipboard to copy resources and move them to other topics and channels","
-- CONTEXT --
","Utilisez le presse-papier pour copier des ressources et les déplacer vers d'autres sujets et chaînes"
"Clipboard.emptyDefaultTitle","No resources in your clipboard","
-- CONTEXT --
","Aucune ressource dans votre presse-papier"
"Clipboard.moveSelectedButton","Move","
-- CONTEXT --
","Déplacer"
"Clipboard.removedFromClipboard","Deleted from clipboard","
-- CONTEXT --
","Supprimé du presse-papier"
"Clipboard.removingItems","Deleting from clipboard...","
-- CONTEXT --
","Suppression du presse-papier en cours..."
"Clipboard.selectAll","Select all","
-- CONTEXT --
","Tout sélectionner"
"Clipboard.undo","Undo","
-- CONTEXT --
","Annuler"
"CommunityStandardsModal.coreValuesLink","Learn more about Learning Equality's core values","
-- CONTEXT --
","En savoir plus sur les valeurs fondamentales de Learning Equality"
"CommunityStandardsModal.description","Learning Equality is a nonprofit organization dedicated to enabling equitable access to quality educational experiences. Along with our statement of Core Values, these Community Standards are intended to foster a supportive and inclusive environment for our users.","
-- CONTEXT --
","Learning Equality est une organisation à but non lucratif qui se consacre à fournir un accès équitable à des expériences éducatives de qualité. En plus des Valeurs fondamentales que nous revendiquons, ces Normes communautaires visent à favoriser un environnement valorisant et inclusif pour nos utilisateurs."
"CommunityStandardsModal.libraryDescription","The Kolibri Library is both a grassroots and curated effort to provide a wide variety of materials for all learners and learning purposes. To help us achieve these goals, we invite you to use Kolibri Studio in ways that:","
-- CONTEXT --
","La bibliothèque Kolibri est une initiative tant populaire que raisonnée visant à fournir une grande variété de supports à tous les apprenants quels que soient leurs objectifs d'apprentissage. Pour nous aider à atteindre ces objectifs, nous vous invitons à utiliser Kolibri Studio dans le respect des principes suivants :"
"CommunityStandardsModal.libraryItem1","Model good practices in open sharing and respect copyright. Create an ethical sharing community by labeling licenses, making sure you know the appropriate licenses for what you upload, and ensuring that appropriate written permissions are documented if needed. Studio is primarily designed to host materials which are openly licensed or come with special permissions for re-distribution and reproduction.","
-- CONTEXT --
","Adopter les bonnes pratiques en matière de partage ouvert et de respect des droits d'auteur. Créez une communauté de partage fidèle à l'éthique en étiquetant les licences, en vous assurant de connaître les licences adaptées aux contenus téléversés, et en veillant si nécessaire à ce que les autorisations écrites appropriées soient documentées. Studio est principalement conçu pour héberger des supports sous licence ouverte ou objets d'autorisations spéciales de redistribution et de reproduction."
"CommunityStandardsModal.libraryItem2","Keep materials clear, organized, and usable. We welcome resources created at all levels of production! To help them reach as many learners as possible, we invite you to fully utilize all metadata fields and aim for quality in comprehensibility, legibility, or digitization such that the content is usable and understandable.","
-- CONTEXT --
","Veiller à ce que les supports soient bien définis, organisés et utilisables. Toutes ressources sont les bienvenues, quel que soit leur niveau de production ! Pour faire en sorte qu'elles atteignent le plus d'apprenants possible, nous vous invitons à utiliser pleinement tous les champs de métadonnées et à rechercher la qualité en matière d'intelligibilité, de lisibilité ou de numérisation, pour que le contenu soit utilisable et compréhensible."
"CommunityStandardsModal.libraryItem3","Respect the community. Avoid obscenity and vulgarity, beyond specific educational purposes they might serve in some contexts. Hate speech of any kind, or promotion of violence or discrimination, will never be tolerated.","
-- CONTEXT --
","Respecter la communauté. En dehors des objectifs pédagogiques spécifiques auxquels elles peuvent servir dans certains contextes, évitez toute obscénité ou vulgarité. Les discours de haine, peu importe leur nature, ou la promotion de la violence ou de la discrimination, ne seront jamais tolérés."
"CommunityStandardsModal.libraryItem4","Kolibri Studio is for educational purposes only. It is not intended to be used for non-educational purposes such as recruitment, indoctrination, advertisement, file sharing, or personal media hosting.","
-- CONTEXT --
","Kolibri Studio est voué à des fins pédagogiques uniquement. Il n'est pas destiné à être utilisé à des fins non pédagogiques telles que le recrutement, l'endoctrinement, la publicité, le partage de fichiers ou l'hébergement de médias personnels."
"CommunityStandardsModal.studioDescription","Kolibri Studio gives you access to the Kolibri Library, a growing library of educational materials, which we encourage you to use as your own. We built Kolibri Studio to help you prepare educational materials in a variety of ways, including but not limited to:","
-- CONTEXT --
","Kolibri Studio vous donne accès à la bibliothèque Kolibri, une collection de supports pédagogiques en plein essor que nous vous encourageons à utiliser comme la vôtre. Kolibri Studio a été créé pour vous aider à préparer des supports pédagogiques de différentes manières, parmi lesquelles :"
"CommunityStandardsModal.studioItem1","Browsing. Selecting appropriate educational materials for your situation from the Kolibri Library, the listing of sources available on the public channels page in Kolibri Studio","
-- CONTEXT --
","La navigation. Sélectionnez les supports pédagogiques adaptés à votre situation dans la bibliothèque Kolibri, la liste des sources disponibles sur la page des chaînes publiques dans Kolibri Studio"
"CommunityStandardsModal.studioItem2","Curating. Reorganizing the materials in these channels by selecting, deleting, and reordering appropriate items","
-- CONTEXT --
","La curation. Réorganisez les supports dans ces chaînes en sélectionnant, supprimant et réarrangeant les éléments appropriés"
"CommunityStandardsModal.studioItem3","Sharing. Creating and publishing new channels with what you find, either to share with your own implementations privately or to share with others on Kolibri Studio.","
-- CONTEXT --
","Le partage. Créez et publiez de nouvelles chaînes avec ce que vous trouvez, soit pour les partager en privé avec vos propres réalisations, soit pour les partager avec d'autres sur Kolibri Studio."
"CommunityStandardsModal.studioItem4","Modifying & Creating. Adding your own assessment exercises to any existing materials","
-- CONTEXT --
","La modification et la création. Ajoutez vos propres exercices d'évaluation à tout support existant"
"CommunityStandardsModal.studioItem5","Hosting. Uploading your own materials (limited to materials you know are appropriately licensed to do so) from a local hard drive or other locations on the internet","
-- CONTEXT --
","L'hébergement. Téléversez vos propres supports (limité aux supports dont la licence appropriée vous a été accordée) à partir d'un disque dur local ou d'autres emplacements sur Internet"
"ContentDefaults.aggregator","Aggregator","
-- CONTEXT --
","Agrégateur"
"ContentDefaults.author","Author","
-- CONTEXT --
","Auteur"
"ContentDefaults.copyrightHolder","Copyright holder","
-- CONTEXT --
","Titulaire des droits d'auteur"
"ContentDefaults.defaultsSubTitle","New resources will be automatically given these values","
-- CONTEXT --
","Ces valeurs seront automatiquement attribuées aux nouvelles ressources"
"ContentDefaults.defaultsTitle","Default copyright settings for new resources (optional)","
-- CONTEXT --
","Paramètres de droit d'auteur par défaut pour les nouvelles ressources (facultatif)"
"ContentDefaults.documents","Documents","
-- CONTEXT --
","Documents"
"ContentDefaults.html5","HTML5 apps","
-- CONTEXT --
","Applications HTML5"
"ContentDefaults.license","License","
-- CONTEXT --
","Licence"
"ContentDefaults.licenseDescription","License description","
-- CONTEXT --
","Description de la licence"
"ContentDefaults.noLicense","No license selected","
-- CONTEXT --
","Aucune licence sélectionnée"
"ContentDefaults.provider","Provider","
-- CONTEXT --
","Fournisseur"
"ContentDefaults.thumbnailsTitle","Automatically generate thumbnails for the following resource types","
-- CONTEXT --
","Générer automatiquement des vignettes pour les types de ressources suivants"
"ContentDefaults.videos","Videos","
-- CONTEXT --
","Vidéos"
"ContentNodeChangedIcon.containsNew","Contains new resources","
-- CONTEXT --
","Contient de nouvelles ressources"
"ContentNodeChangedIcon.containsNewAndUpdated","Contains new and updated resources","
-- CONTEXT --
","Contient des ressources nouvelles et mises à jour"
"ContentNodeChangedIcon.containsUpdated","Contains updated resources","
-- CONTEXT --
","Contient des ressources mises à jour"
"ContentNodeChangedIcon.isNewResource","New","
-- CONTEXT --
","Nouvelle"
"ContentNodeChangedIcon.isNewTopic","New topic","
-- CONTEXT --
","Nouveau sujet"
"ContentNodeChangedIcon.isUpdatedResource","Updated","
-- CONTEXT --
","Mise à jour"
"ContentNodeChangedIcon.isUpdatedTopic","Updated topic","
-- CONTEXT --
","Sujet mis à jour"
"ContentNodeEditListItem.optionsTooltip","Options","
-- CONTEXT --
","Options"
"ContentNodeIcon.audio","Audio","
-- CONTEXT --
","Audio"
"ContentNodeIcon.document","Document","
-- CONTEXT --
","Document"
"ContentNodeIcon.exercise","Exercise","
-- CONTEXT --
","Exercice"
"ContentNodeIcon.html5","HTML5 App","
-- CONTEXT --
","Application HTML5"
"ContentNodeIcon.slideshow","Slideshow","
-- CONTEXT --
","Diaporama"
"ContentNodeIcon.topic","Topic","
-- CONTEXT --
","Sujet"
"ContentNodeIcon.unsupported","Unsupported","
-- CONTEXT --
","Non supporté"
"ContentNodeIcon.video","Video","
-- CONTEXT --
","Vidéo"
"ContentNodeListItem.coachTooltip","Resource for coaches","
-- CONTEXT --
","Ressource pour les éducateurs"
"ContentNodeListItem.copyingTask","Copying","
-- CONTEXT --
","Copie en cours"
"ContentNodeListItem.hasCoachTooltip","{value, number, integer} {value, plural, one {resource for coaches} other {resources for coaches}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {ressource pour les éducateurs} other {ressources pour les éducateurs}}"
"ContentNodeListItem.openTopic","Open topic","
-- CONTEXT --
","Sujet ouvert"
"ContentNodeListItem.questions","{value, number, integer} {value, plural, one {question} other {questions}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {question} other {questions}}"
"ContentNodeListItem.resources","{value, number, integer} {value, plural, one {resource} other {resources}}","
-- CONTEXT --
","{value, number, integer} {value, plural, one {ressource} other {ressources}}"
"ContentNodeOptions.cancel","Cancel","
-- CONTEXT --
","Annuler"
"ContentNodeOptions.copiedSnackbar","Copy operation complete","
-- CONTEXT --
","Copie terminée"
"ContentNodeOptions.copiedToClipboardSnackbar","Copied to clipboard","
-- CONTEXT --
","Copié dans le presse-papier"
"ContentNodeOptions.copyToClipboard","Copy to clipboard","
-- CONTEXT --
","Copier dans le presse-papier"
"ContentNodeOptions.creatingClipboardCopies","Copying to clipboard...","
-- CONTEXT --
","Copie dans le presse-papier en cours..."
"ContentNodeOptions.creatingCopies","Copying...","
-- CONTEXT --
","Copie en cours..."
"ContentNodeOptions.editDetails","Edit details","
-- CONTEXT --
","Modifier les détails"
"ContentNodeOptions.editTopicDetails","Edit topic details","
-- CONTEXT --
","Modifier les détails du sujet"
"ContentNodeOptions.makeACopy","Make a copy","
-- CONTEXT --
","Faire une copie"
"ContentNodeOptions.move","Move","
-- CONTEXT --
","Déplacer"
"ContentNodeOptions.newSubtopic","New topic","
-- CONTEXT --
","Nouveau sujet"
"ContentNodeOptions.remove","Remove","
-- CONTEXT --
","Supprimer"
"ContentNodeOptions.removedItems","Sent to trash","
-- CONTEXT --
","Envoyé dans la corbeille"
"ContentNodeOptions.topicDefaultTitle","{title} topic","
-- CONTEXT --
","{title} sujet"
"ContentNodeOptions.undo","Undo","
-- CONTEXT --
","Annuler"
"ContentNodeOptions.viewDetails","View details","
-- CONTEXT --
","Afficher les détails"
"ContentNodeStrings.untitled","Untitled","
-- CONTEXT --
","Sans titre"
"ContentNodeThumbnail.cancel","Cancel","
-- CONTEXT --
","Annuler"
"ContentNodeThumbnail.crop","Crop","
-- CONTEXT --
","Rogner"
"ContentNodeThumbnail.croppingPrompt","Drag image to reframe","
-- CONTEXT --
","Faites glisser l'image pour la recadrer"
"ContentNodeThumbnail.defaultFilename","File","
-- CONTEXT --
","Fichier"
"ContentNodeThumbnail.generate","Generate from file","
-- CONTEXT --
","Générer à partir d'un fichier"
"ContentNodeThumbnail.generatingThumbnail","Generating from file","
-- CONTEXT --
","Génération à partir d'un fichier"
"ContentNodeThumbnail.noThumbnail","No thumbnail","
-- CONTEXT --
","Pas de vignette"
"ContentNodeThumbnail.remove","Remove","
-- CONTEXT --
","Supprimer"
"ContentNodeThumbnail.save","Save","
-- CONTEXT --
","Enregistrer"
"ContentNodeThumbnail.upload","Upload image","
-- CONTEXT --
","Téléverser une image"
"ContentNodeThumbnail.uploadingThumbnail","Uploading","
-- CONTEXT --
","Téléversement en cours"
"ContentNodeThumbnail.zoomIn","Zoom in","
-- CONTEXT --
","Zoom avant"
"ContentNodeThumbnail.zoomOut","Zoom out","
-- CONTEXT --
","Zoom arrière"
"ContentNodeValidator.allIncompleteDescendantsText","{count, plural, one {{count, number, integer} resource is incomplete and cannot be published} other {All {count, number, integer} resources are incomplete and cannot be published}}","
-- CONTEXT --
","{count, plural, one {{count, number, integer} ressource est incomplète et ne peut être publiée} other {l'ensemble des {count, number, integer} ressources sont incomplètes et ne peuvent être publiées}}"
"ContentNodeValidator.incompleteDescendantsText","{count, number, integer} {count, plural, one {resource is incomplete} other {resources are incomplete}}","
-- CONTEXT --
","{count, number, integer} {count, plural, one {ressource est incomplète} other {ressources sont incomplètes}}"
"ContentNodeValidator.incompleteText","Incomplete","
-- CONTEXT --
","Incomplet"
"ContentNodeValidator.missingTitle","Missing title","
-- CONTEXT --
","Titre manquant"
"ContentRenderer.noFileText","Select a file to preview","
-- CONTEXT --
","Sélectionner un fichier pour le prévisualiser"
"ContentRenderer.previewNotSupported","Preview unavailable","
-- CONTEXT --
","Aperçu non disponible"
"ContentTreeList.allChannelsLabel","Channels","
-- CONTEXT --
","Chaînes"
"ContentTreeList.noResourcesOrTopics","There are no resources or topics here","
-- CONTEXT --
","Il n'y a pas de ressources ou de sujets ici"
"ContentTreeList.selectAllAction","Select all","
-- CONTEXT --
","Tout sélectionner"
"CopyToken.copiedTokenId","Token copied","
-- CONTEXT --
","Jeton copié"
"CopyToken.copyFailed","Copy failed","
-- CONTEXT --
","Échec de la copie"
"CopyToken.copyPrompt","Copy token to import channel into Kolibri","
-- CONTEXT --
","Copier le jeton pour importer la chaîne dans Kolibri"
"CountryField.locationLabel","Select all that apply","
-- CONTEXT --
","Sélectionner tout ce qui s'applique"
"CountryField.locationRequiredMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"CountryField.noCountriesFound","No countries found","
-- CONTEXT --
","Aucun pays trouvé"
"Create.ToSCheck","I have read and agree to the terms of service","
-- CONTEXT --
","J'ai lu et j'accepte les conditions d'utilisation"
"Create.ToSRequiredMessage","Please accept our terms of service","
-- CONTEXT --
","Veuillez accepter nos conditions d'utilisation"
"Create.backToLoginButton","Sign in","
-- CONTEXT --
","Se connecter"
"Create.basicInformationHeader","Basic information","
-- CONTEXT --
","Informations de base"
"Create.conferenceSourceOption","Conference","
-- CONTEXT --
","Conférence"
"Create.conferenceSourcePlaceholder","Name of conference","
-- CONTEXT --
","Nom de la conférence"
"Create.confirmPasswordLabel","Confirm password","
-- CONTEXT --
","Confirmer le mot de passe"
"Create.contactMessage","Questions or concerns? Please email us at content@learningequality.org","
-- CONTEXT --
","Des questions ou des préoccupations ? Veuillez nous envoyer un e-mail à content@learningequality.org"
"Create.conversationSourceOption","Conversation with Learning Equality","
-- CONTEXT --
","Conversation avec Learning Equality"
"Create.createAnAccountTitle","Create an account","
-- CONTEXT --
","Créer un compte"
"Create.creatingExercisesUsageOption","Creating exercises","
-- CONTEXT --
","Créer des exercices"
"Create.emailExistsMessage","An account with this email already exists","
-- CONTEXT --
","Un compte associé à cet e-mail existe déjà"
"Create.errorsMessage","Please fix the errors below","
-- CONTEXT --
","Veuillez corriger les erreurs ci-dessous"
"Create.fieldRequiredMessage","Field is required","
-- CONTEXT --
","Ce champ est obligatoire"
"Create.findingUsageOption","Finding and adding additional content sources","
-- CONTEXT --
","Rechercher et ajouter des sources de contenu supplémentaires"
"Create.finishButton","Finish","
-- CONTEXT --
","Terminer"
"Create.firstNameLabel","First name","
-- CONTEXT --
","Prénom"
"Create.forumSourceOption","Learning Equality community forum","
-- CONTEXT --
","Forum de la communauté de Learning Equality"
"Create.githubSourceOption","Learning Equality GitHub","
-- CONTEXT --
","GitHub de Learning Equality"
"Create.lastNameLabel","Last name","
-- CONTEXT --
","Nom de famille"
"Create.locationLabel","Where do you plan to use Kolibri Studio? (check all that apply)","
-- CONTEXT --
","Où comptez-vous utiliser Kolibri Studio ? (cochez tout ce qui s'applique)"
"Create.newsletterSourceOption","Learning Equality newsletter","
-- CONTEXT --
","Bulletin d'information de Learning Equality"
"Create.organizationSourceOption","Organization","
-- CONTEXT --
","Organisation"
"Create.organizationSourcePlaceholder","Name of organization","
-- CONTEXT --
","Nom de l'organisation"
"Create.organizingUsageOption","Organizing or aligning existing materials","
-- CONTEXT --
","Organiser ou aligner des supports existants"
"Create.otherSourceOption","Other","
-- CONTEXT --
","Autre"
"Create.otherSourcePlaceholder","Please describe","
-- CONTEXT --
","Précisez s'il vous plaît"
"Create.otherUsageOption","Other","
-- CONTEXT --
","Autre"
"Create.otherUsagePlaceholder","Please describe","
-- CONTEXT --
","Précisez s'il vous plaît"
"Create.passwordLabel","Password","
-- CONTEXT --
","Mot de passe"
"Create.passwordMatchMessage","Passwords don't match","
-- CONTEXT --
","Les mots de passe ne sont pas identiques"
"Create.personalDemoSourceOption","Personal demo","
-- CONTEXT --
","Démo personnelle"
"Create.privacyPolicyCheck","I have read and agree to the privacy policy","
-- CONTEXT --
","J'ai lu et j'accepte la politique de confidentialité"
"Create.privacyPolicyRequiredMessage","Please accept our privacy policy","
-- CONTEXT --
","Veuillez accepter notre politique de confidentialité"
"Create.registrationFailed","There was an error registering your account. Please try again","
-- CONTEXT --
","Une erreur s'est produite lors de l'enregistrement de votre compte. Veuillez réessayer"
"Create.sequencingUsageOption","Using prerequisites to put materials in a sequence","
-- CONTEXT --
","Utiliser des prérequis pour créer une suite de supports"
"Create.sharingUsageOption","Sharing materials publicly","
-- CONTEXT --
","Partager publiquement des supports"
"Create.socialMediaSourceOption","Social media","
-- CONTEXT --
","Réseaux sociaux"
"Create.sourceLabel","How did you hear about us?","
-- CONTEXT --
","Comment avez-vous entendu parler de nous ?"
"Create.sourcePlaceholder","Select one","
-- CONTEXT --
","Sélectionner une option"
"Create.storingUsageExample","e.g. 500MB","
-- CONTEXT --
","ex : 500Mo"
"Create.storingUsageOption","Storing materials for private or local use","
-- CONTEXT --
","Stocker des supports pour un usage privé ou local"
"Create.storingUsagePlaceholder","How much storage do you need?","
-- CONTEXT --
","De combien d'espace de stockage avez-vous besoin ?"
"Create.taggingUsageOption","Tagging content sources for discovery","
-- CONTEXT --
","Étiqueter des sources de contenus pour les retrouver"
